m,r,Nr_prime_support,Nr_factorization,pi_complete_order_omega,missing_from_target_support,extra_primes
6578,3,"2,3,5,7,11,13,17,23,43,47",2^3 * 3^2 * 5^1 * 7^1 * 11^1 * 13^1 * 17^1 * 23^1 * 43^1 * 47^1,0,"19,29,31,37,41",
7104,3,"2,3,5,7,11,17,19,29,37",2^7 * 3^1 * 5^1 * 7^2 * 11^1 * 17^1 * 19^1 * 29^1 * 37^1,0,"13,23,31,41,43,47",
7567,3,"2,3,7,11,23,29,43,47",2^4 * 3^2 * 7^1 * 11^1 * 23^1 * 29^2 * 43^1 * 47^1,0,"5,13,17,19,31,37,41",
9800,3,"2,3,5,7,11,13,29",2^4 * 3^4 * 5^2 * 7^2 * 11^2 * 13^2 * 29^1,0,"17,19,23,31,37,41,43,47",
10878,3,"2,3,5,7,11,17,23,37,43",2^8 * 3^1 * 5^1 * 7^2 * 11^1 * 17^1 * 23^1 * 37^1 * 43^1,0,"13,19,29,31,41,47",
10879,3,"2,3,5,11,13,17,23,31,43",2^7 * 3^3 * 5^1 * 11^1 * 13^1 * 17^1 * 23^1 * 31^1 * 43^1,0,"7,19,29,37,41,47",
11438,3,"2,3,5,7,11,13,19,31,41,43",2^5 * 3^2 * 5^1 * 7^1 * 11^1 * 13^1 * 19^1 * 31^1 * 41^1 * 43^1,0,"17,23,29,37,47",
13310,3,"2,3,5,11,13,17,29",2^11 * 3^3 * 5^1 * 11^3 * 13^1 * 17^1 * 29^1,0,"7,19,23,31,37,41,43,47",
13454,3,"2,3,5,7,13,23,29,31",2^5 * 3^2 * 5^1 * 7^1 * 13^1 * 23^1 * 29^2 * 31^2,0,"11,17,19,37,41,43,47",
16168,3,"2,3,5,7,11,19,23,37,43,47",2^4 * 3^1 * 5^1 * 7^2 * 11^1 * 19^1 * 23^1 * 37^1 * 43^1 * 47^1,0,"13,17,29,31,41",
17575,3,"2,3,5,7,13,19,31,37",2^3 * 3^4 * 5^2 * 7^1 * 13^3 * 19^1 * 31^1 * 37^1,0,"11,17,23,29,41,43,47",
17576,3,"2,3,7,11,13,17,31,47",2^4 * 3^4 * 7^1 * 11^1 * 13^3 * 17^1 * 31^1 * 47^1,0,"5,19,23,29,37,41,43",
19550,3,"2,3,5,7,13,17,19,23,47",2^6 * 3^1 * 5^2 * 7^3 * 13^1 * 17^1 * 19^1 * 23^1 * 47^1,0,"11,29,31,37,41,43",
21384,3,"2,3,5,7,11,13,17,37,47",2^4 * 3^5 * 5^1 * 7^1 * 11^1 * 13^1 * 17^2 * 37^1 * 47^1,0,"19,23,29,31,41,43",
29600,3,"2,3,5,11,13,19,23,37,41",2^6 * 3^2 * 5^2 * 11^1 * 13^1 * 19^2 * 23^1 * 37^1 * 41^1,0,"7,17,29,31,43,47",
32798,3,"2,3,5,13,23,29,31,41",2^6 * 3^1 * 5^2 * 13^1 * 23^2 * 29^2 * 31^1 * 41^1,0,"7,11,17,19,37,43,47",
134848,3,"2,3,5,7,11,13,23,29,31,41,43",2^7 * 3^1 * 5^2 * 7^2 * 11^1 * 13^1 * 23^1 * 29^1 * 31^1 * 41^1 * 43^1,0,"17,19,37,47",
192510,3,"2,3,5,11,23,31,37,43,47",2^13 * 3^3 * 5^1 * 11^2 * 23^1 * 31^1 * 37^1 * 43^1 * 47^1,0,"7,13,17,19,29,41",
212380,3,"2,3,5,7,13,17,19,23,31,37,41",2^3 * 3^5 * 5^1 * 7^1 * 13^1 * 17^1 * 19^1 * 23^1 * 31^2 * 37^1 * 41^1,0,"11,29,43,47",
