m,r,Nr_prime_support,Nr_factorization,pi_complete_order_omega,missing_from_target_support,extra_primes
10044,2,"2,3,5,7,31,41",2^2 * 3^4 * 5^1 * 7^2 * 31^1 * 41^1,0,"11,13,17,19,23,29,37,43,47,53,59",
10175,2,"2,3,5,11,37,53",2^6 * 3^1 * 5^2 * 11^1 * 37^1 * 53^1,0,"7,13,17,19,23,29,31,41,43,47,59",
10199,2,"2,3,5,7,17,31,47",2^3 * 3^1 * 5^2 * 7^1 * 17^1 * 31^1 * 47^1,0,"11,13,19,23,29,37,41,43,53,59",
10240,2,"2,5,7,11,19",2^11 * 5^1 * 7^2 * 11^1 * 19^1,0,"3,13,17,23,29,31,37,41,43,47,53,59",
10335,2,"2,3,5,13,17,19,53",2^5 * 3^1 * 5^1 * 13^1 * 17^1 * 19^1 * 53^1,0,"7,11,23,29,31,37,41,43,47,59",
10373,2,"2,3,7,11,13,19,23,41",2^1 * 3^1 * 7^1 * 11^1 * 13^1 * 19^1 * 23^1 * 41^1,0,"5,17,29,31,37,43,47,53,59",
10387,2,"2,7,13,17,47,53",2^2 * 7^2 * 13^1 * 17^1 * 47^1 * 53^1,0,"3,5,11,19,23,29,31,37,41,43,59",
10449,2,"2,3,5,11,19,43",2^1 * 3^5 * 5^2 * 11^1 * 19^1 * 43^1,0,"7,13,17,23,29,31,37,41,47,53,59",
10527,2,"2,3,7,11,29,47",2^5 * 3^1 * 7^1 * 11^2 * 29^1 * 47^1,0,"5,13,17,19,23,31,37,41,43,53,59",
10556,2,"2,3,7,13,17,23,29",2^2 * 3^3 * 7^1 * 13^1 * 17^1 * 23^1 * 29^1,0,"5,11,19,31,37,41,43,47,53,59",
10619,2,"2,3,5,7,37,41,59",2^2 * 3^2 * 5^1 * 7^1 * 37^1 * 41^1 * 59^1,0,"11,13,17,19,23,29,31,43,47,53",
10620,2,"2,3,5,13,19,43,59",2^2 * 3^2 * 5^1 * 13^1 * 19^1 * 43^1 * 59^1,0,"7,11,17,23,29,31,37,41,47,53",
10625,2,"2,3,5,7,11,17,23",2^1 * 3^1 * 5^4 * 7^1 * 11^1 * 17^1 * 23^1,0,"13,19,29,31,37,41,43,47,53,59",
10647,2,"2,3,7,11,13",2^3 * 3^2 * 7^1 * 11^3 * 13^2,0,"5,17,19,23,29,31,37,41,43,47,53,59",
10659,2,"2,3,5,11,13,17,19,41",2^2 * 3^1 * 5^1 * 11^1 * 13^1 * 17^1 * 19^1 * 41^1,0,"7,23,29,31,37,43,47,53,59",
10692,2,"2,3,11,17,37",2^2 * 3^5 * 11^1 * 17^2 * 37^1,0,"5,7,13,19,23,29,31,41,43,47,53,59",
10829,2,"2,3,5,7,13,17,19",2^1 * 3^1 * 5^1 * 7^2 * 13^1 * 17^1 * 19^2,0,"11,23,29,31,37,41,43,47,53,59",
10856,2,"2,3,7,11,23,47,59",2^3 * 3^1 * 7^1 * 11^1 * 23^1 * 47^1 * 59^1,0,"5,13,17,19,29,31,37,41,43,53",
10878,2,"2,3,7,11,23,37,43",2^1 * 3^1 * 7^2 * 11^1 * 23^1 * 37^1 * 43^1,0,"5,13,17,19,29,31,41,47,53,59",
10879,2,"2,5,11,17,23,43",2^7 * 5^1 * 11^1 * 17^1 * 23^1 * 43^1,0,"3,7,13,19,29,31,37,41,47,53,59",
10880,2,"2,3,5,13,17,31",2^7 * 3^3 * 5^1 * 13^1 * 17^1 * 31^1,0,"7,11,19,23,29,37,41,43,47,53,59",
11024,2,"2,3,5,7,13,53",2^4 * 3^2 * 5^2 * 7^2 * 13^1 * 53^1,0,"11,17,19,23,29,31,37,41,43,47,59",
11136,2,"2,3,7,29,37,43",2^7 * 3^1 * 7^1 * 29^1 * 37^1 * 43^1,0,"5,11,13,17,19,23,31,41,47,53,59",
11151,2,"2,3,7,17,41,59",2^4 * 3^3 * 7^1 * 17^1 * 41^1 * 59^1,0,"5,11,13,19,23,29,31,37,43,47,53",
11270,2,"2,3,5,7,13,17,23",2^1 * 3^1 * 5^1 * 7^2 * 13^1 * 17^2 * 23^1,0,"11,19,29,31,37,41,43,47,53,59",
11339,2,"2,3,5,7,17,23,29",2^2 * 3^4 * 5^1 * 7^1 * 17^1 * 23^1 * 29^1,0,"11,13,19,31,37,41,43,47,53,59",
11374,2,"2,5,7,11,13,47",2^1 * 5^3 * 7^1 * 11^2 * 13^1 * 47^1,0,"3,17,19,23,29,31,37,41,43,53,59",
11395,2,"2,5,7,11,37,43,53",2^2 * 5^1 * 7^1 * 11^1 * 37^1 * 43^1 * 53^1,0,"3,13,17,19,23,29,31,41,47,59",
11438,2,"2,3,7,19,31,41,43",2^1 * 3^2 * 7^1 * 19^1 * 31^1 * 41^1 * 43^1,0,"5,11,13,17,23,29,37,47,53,59",
11439,2,"2,3,5,11,13,31,41",2^4 * 3^2 * 5^1 * 11^1 * 13^1 * 31^1 * 41^1,0,"7,17,19,23,29,37,43,47,53,59",
11500,2,"2,5,7,23,31,53",2^2 * 5^3 * 7^1 * 23^1 * 31^1 * 53^1,0,"3,11,13,17,19,29,37,41,43,47,59",
11609,2,"2,3,5,13,19,43,47",2^1 * 3^3 * 5^1 * 13^1 * 19^1 * 43^1 * 47^1,0,"7,11,17,23,29,31,37,41,53,59",
11655,2,"2,3,5,7,31,37,47",2^3 * 3^2 * 5^1 * 7^1 * 31^1 * 37^1 * 47^1,0,"11,13,17,19,23,29,41,43,53,59",
11660,2,"2,3,5,11,13,23,53",2^2 * 3^1 * 5^1 * 11^1 * 13^2 * 23^1 * 53^1,0,"7,17,19,29,31,37,41,43,47,59",
11661,2,"2,3,7,13,17,23",2^1 * 3^1 * 7^3 * 13^2 * 17^1 * 23^1,0,"5,11,19,29,31,37,41,43,47,53,59",
11766,2,"2,3,7,37,41,53",2^1 * 3^1 * 7^1 * 37^1 * 41^2 * 53^1,0,"5,11,13,17,19,23,29,31,43,47,59",
11780,2,"2,3,5,7,11,17,19,31",2^2 * 3^2 * 5^1 * 7^1 * 11^1 * 17^1 * 19^1 * 31^1,0,"13,23,29,37,41,43,47,53,59",
11799,2,"2,3,5,19,23,59",2^3 * 3^3 * 5^2 * 19^1 * 23^1 * 59^1,0,"7,11,13,17,29,31,37,41,43,47,53",
11890,2,"2,5,11,23,29,41,47",2^1 * 5^1 * 11^1 * 23^1 * 29^1 * 41^1 * 47^1,0,"3,7,13,17,19,31,37,43,53,59",
11913,2,"2,3,7,11,19,23,37",2^1 * 3^1 * 7^1 * 11^1 * 19^2 * 23^1 * 37^1,0,"5,13,17,29,31,41,43,47,53,59",
11934,2,"2,3,5,7,11,13,17,31",2^1 * 3^3 * 5^1 * 7^1 * 11^1 * 13^1 * 17^1 * 31^1,0,"19,23,29,37,41,43,47,53,59",
12005,2,"2,3,5,7,23,29",2^1 * 3^2 * 5^1 * 7^4 * 23^1 * 29^1,0,"11,13,17,19,31,37,41,43,47,53,59",
12095,2,"2,3,5,7,41,59",2^6 * 3^3 * 5^1 * 7^1 * 41^1 * 59^1,0,"11,13,17,19,23,29,31,37,43,47,53",
12121,2,"2,11,17,19,23,29,31",2^1 * 11^1 * 17^1 * 19^1 * 23^1 * 29^1 * 31^1,0,"3,5,7,13,37,41,43,47,53,59",
12167,2,"2,3,13,23",2^3 * 3^2 * 13^2 * 23^3,0,"5,7,11,17,19,29,31,37,41,43,47,53,59",
12320,2,"2,3,5,7,11,37",2^5 * 3^2 * 5^1 * 7^1 * 11^1 * 37^2,0,"13,17,19,23,29,31,41,43,47,53,59",
12341,2,"2,3,7,11,17,41,43",2^1 * 3^1 * 7^1 * 11^2 * 17^1 * 41^1 * 43^1,0,"5,13,19,23,29,31,37,47,53,59",
12375,2,"2,3,5,7,11,13,17",2^3 * 3^2 * 5^3 * 7^1 * 11^1 * 13^1 * 17^1,0,"19,23,29,31,37,41,43,47,53,59",
12614,2,"2,3,5,7,17,29,53",2^1 * 3^1 * 5^1 * 7^1 * 17^1 * 29^2 * 53^1,0,"11,13,19,23,31,37,41,43,47,59",
12635,2,"2,3,5,7,13,19",2^2 * 3^5 * 5^1 * 7^1 * 13^1 * 19^2,0,"11,17,23,29,31,37,41,43,47,53,59",
12672,2,"2,3,11,19,23,29",2^7 * 3^2 * 11^1 * 19^1 * 23^1 * 29^1,0,"5,7,13,17,31,37,41,43,47,53,59",
12690,2,"2,3,5,7,37,47",2^1 * 3^3 * 5^1 * 7^3 * 37^1 * 47^1,0,"11,13,17,19,23,29,31,41,43,53,59",
12825,2,"2,3,5,11,19,53",2^1 * 3^3 * 5^2 * 11^2 * 19^1 * 53^1,0,"7,13,17,23,29,31,37,41,43,47,59",
12879,2,"2,3,5,7,23,53",2^4 * 3^5 * 5^1 * 7^1 * 23^1 * 53^1,0,"11,13,17,19,29,31,37,41,43,47,59",
13038,2,"2,3,13,17,41,53,59",2^1 * 3^1 * 13^1 * 17^1 * 41^1 * 53^1 * 59^1,0,"5,7,11,19,23,29,31,37,43,47",
13090,2,"2,5,7,11,13,17,19,53",2^1 * 5^1 * 7^1 * 11^1 * 13^1 * 17^1 * 19^1 * 53^1,0,"3,23,29,31,37,41,43,47,59",
13224,2,"2,3,5,19,23,29",2^3 * 3^1 * 5^2 * 19^1 * 23^2 * 29^1,0,"7,11,13,17,31,37,41,43,47,53,59",
13243,2,"2,7,11,17,19,41,43",2^2 * 7^1 * 11^1 * 17^1 * 19^1 * 41^1 * 43^1,0,"3,5,13,23,29,31,37,47,53,59",
13299,2,"2,3,5,7,11,13,19,31",2^2 * 3^1 * 5^2 * 7^1 * 11^1 * 13^1 * 19^1 * 31^1,0,"17,23,29,37,41,43,47,53,59",
13310,2,"2,3,5,11,17,29",2^1 * 3^3 * 5^1 * 11^3 * 17^1 * 29^1,0,"7,13,19,23,31,37,41,43,47,53,59",
13311,2,"2,3,13,17,29",2^10 * 3^3 * 13^1 * 17^1 * 29^1,0,"5,7,11,19,23,31,37,41,43,47,53,59",
13356,2,"2,3,7,19,37,53",2^2 * 3^2 * 7^1 * 19^2 * 37^1 * 53^1,0,"5,11,13,17,23,29,31,41,43,47,59",
13376,2,"2,3,7,11,13,19",2^6 * 3^1 * 7^3 * 11^1 * 13^1 * 19^1,0,"5,17,23,29,31,37,41,43,47,53,59",
13454,2,"2,3,5,7,13,23,31",2^1 * 3^2 * 5^1 * 7^1 * 13^1 * 23^1 * 31^2,0,"11,17,19,29,37,41,43,47,53,59",
13455,2,"2,3,5,13,23,29",2^4 * 3^2 * 5^1 * 13^1 * 23^1 * 29^2,0,"7,11,17,19,31,37,41,43,47,53,59",
13629,2,"2,3,5,7,11,29,47,59",2^1 * 3^1 * 5^1 * 7^1 * 11^1 * 29^1 * 47^1 * 59^1,0,"13,17,19,23,31,37,41,43,53",
13688,2,"2,3,13,29,59",2^3 * 3^4 * 13^2 * 29^1 * 59^1,0,"5,7,11,17,19,23,31,37,41,43,47,53",
13689,2,"2,3,5,13,37",2^1 * 3^4 * 5^1 * 13^2 * 37^2,0,"7,11,17,19,23,29,31,41,43,47,53,59",
13717,2,"2,11,19,29,43",2^1 * 11^1 * 19^3 * 29^1 * 43^1,0,"3,5,7,13,17,23,31,37,41,47,53,59",
13727,2,"2,3,7,11,13,37,53",2^5 * 3^1 * 7^1 * 11^1 * 13^1 * 37^1 * 53^1,0,"5,17,19,23,29,31,41,43,47,59",
13775,2,"2,3,5,7,19,29,41",2^4 * 3^1 * 5^2 * 7^1 * 19^1 * 29^1 * 41^1,0,"11,13,17,23,31,37,43,47,53,59",
13832,2,"2,3,7,13,19,29,53",2^3 * 3^2 * 7^1 * 13^1 * 19^1 * 29^1 * 53^1,0,"5,11,17,23,31,37,41,43,47,59",
13888,2,"2,7,17,19,31,43",2^6 * 7^1 * 17^1 * 19^1 * 31^1 * 43^1,0,"3,5,11,13,23,29,37,41,47,53,59",
13923,2,"2,3,7,13,17,59",2^2 * 3^2 * 7^1 * 13^1 * 17^1 * 59^2,0,"5,11,19,23,29,31,37,41,43,47,53",
13949,2,"2,3,5,13,29,31,37",2^1 * 3^2 * 5^2 * 13^1 * 29^1 * 31^1 * 37^1,0,"7,11,17,19,23,41,43,47,53,59",
14079,2,"2,3,5,11,13,19",2^8 * 3^1 * 5^1 * 11^1 * 13^1 * 19^2,0,"7,17,23,29,31,37,41,43,47,53,59",
14104,2,"2,5,7,13,31,41,43",2^3 * 5^1 * 7^1 * 13^1 * 31^1 * 41^1 * 43^1,0,"3,11,17,19,23,29,37,47,53,59",
14144,2,"2,3,5,13,17,23,41",2^6 * 3^1 * 5^1 * 13^1 * 17^1 * 23^1 * 41^1,0,"7,11,19,29,31,37,43,47,53,59",
14160,2,"2,3,5,7,17,59",2^4 * 3^1 * 5^1 * 7^2 * 17^2 * 59^1,0,"11,13,19,23,29,31,37,41,43,47,53",
14336,2,"2,3,7,59",2^11 * 3^5 * 7^1 * 59^1,0,"5,11,13,17,19,23,29,31,37,41,43,47,53",
14364,2,"2,3,5,7,13,17,19",2^2 * 3^3 * 5^1 * 7^1 * 13^2 * 17^1 * 19^1,0,"11,23,29,31,37,41,43,47,53,59",
14399,2,"2,3,5,7,11,17",2^6 * 3^2 * 5^2 * 7^1 * 11^2 * 17^1,0,"13,19,23,29,31,37,41,43,47,53,59",
14415,2,"2,3,5,17,31,53",2^4 * 3^1 * 5^1 * 17^1 * 31^2 * 53^1,0,"7,11,13,19,23,29,37,41,43,47,59",
14534,2,"2,3,5,13,17,19,43",2^1 * 3^2 * 5^1 * 13^2 * 17^1 * 19^1 * 43^1,0,"7,11,23,29,31,37,41,47,53,59",
14651,2,"2,3,7,11,13,23,37",2^2 * 3^2 * 7^2 * 11^1 * 13^1 * 23^1 * 37^1,0,"5,17,19,29,31,41,43,47,53,59",
14663,2,"2,3,11,13,31,43,47",2^3 * 3^1 * 11^1 * 13^1 * 31^1 * 43^1 * 47^1,0,"5,7,17,19,23,29,37,41,53,59",
14749,2,"2,5,7,43,59",2^1 * 5^3 * 7^3 * 43^1 * 59^1,0,"3,11,13,17,19,23,29,31,37,41,47,53",
14800,2,"2,5,19,37,41",2^4 * 5^2 * 19^2 * 37^1 * 41^1,0,"3,7,11,13,17,23,29,31,43,47,53,59",
14993,2,"2,3,7,11,17,29,47",2^1 * 3^2 * 7^2 * 11^1 * 17^1 * 29^1 * 47^1,0,"5,13,19,23,31,37,41,43,53,59",
15092,2,"2,3,7,11,13,43",2^2 * 3^3 * 7^3 * 11^1 * 13^1 * 43^1,0,"5,17,19,23,29,31,37,41,47,53,59",
15104,2,"2,3,5,19,53,59",2^8 * 3^1 * 5^1 * 19^1 * 53^1 * 59^1,0,"7,11,13,17,23,29,31,37,41,43,47",
15180,2,"2,3,5,11,17,19,23,47",2^2 * 3^1 * 5^1 * 11^1 * 17^1 * 19^1 * 23^1 * 47^1,0,"7,13,29,31,37,41,43,53,59",
15210,2,"2,3,5,7,13,41,53",2^1 * 3^2 * 5^1 * 7^1 * 13^2 * 41^1 * 53^1,0,"11,17,19,23,29,31,37,43,47,59",
15317,2,"2,3,17,23,37,53",2^1 * 3^2 * 17^2 * 23^1 * 37^1 * 53^1,0,"5,7,11,13,19,29,31,41,43,47,59",
15340,2,"2,5,13,23,29,59",2^2 * 5^1 * 13^1 * 23^2 * 29^1 * 59^1,0,"3,7,11,17,19,31,37,41,43,47,53",
15375,2,"2,3,5,31,41",2^4 * 3^1 * 5^3 * 31^2 * 41^1,0,"7,11,13,17,19,23,29,37,43,47,53,59",
15399,2,"2,3,5,7,11,29,59",2^3 * 3^2 * 5^2 * 7^1 * 11^1 * 29^1 * 59^1,0,"13,17,19,23,31,37,41,43,47,53",
15456,2,"2,3,7,13,23,29,41",2^5 * 3^1 * 7^1 * 13^1 * 23^1 * 29^1 * 41^1,0,"5,11,17,19,31,37,43,47,53,59",
15624,2,"2,3,5,7,31",2^3 * 3^2 * 5^6 * 7^1 * 31^1,0,"11,13,17,19,23,29,37,41,43,47,53,59",
15651,2,"2,3,7,13,37,43,47",2^2 * 3^2 * 7^1 * 13^1 * 37^1 * 43^1 * 47^1,0,"5,11,17,19,23,29,31,41,53,59",
15872,2,"2,3,11,13,31,37",2^9 * 3^1 * 11^1 * 13^1 * 31^1 * 37^1,0,"5,7,17,19,23,29,41,43,47,53,59",
15979,2,"2,5,17,19,29,47",2^2 * 5^1 * 17^1 * 19^1 * 29^2 * 47^1,0,"3,7,11,13,23,31,37,41,43,53,59",
16120,2,"2,5,7,13,31,47",2^3 * 5^1 * 7^3 * 13^1 * 31^1 * 47^1,0,"3,11,17,19,23,29,37,41,43,53,59",
16168,2,"2,19,23,37,43,47",2^3 * 19^1 * 23^1 * 37^1 * 43^1 * 47^1,0,"3,5,7,11,13,17,29,31,41,53,59",
16169,2,"2,3,5,7,11,19,23,37",2^1 * 3^1 * 5^1 * 7^2 * 11^1 * 19^1 * 23^1 * 37^1,0,"13,17,29,31,41,43,47,53,59",
16224,2,"2,3,5,11,13,59",2^5 * 3^1 * 5^2 * 11^1 * 13^2 * 59^1,0,"7,17,19,23,29,31,37,41,43,47,53",
16399,2,"2,5,23,31,41",2^4 * 5^2 * 23^2 * 31^1 * 41^1,0,"3,7,11,13,17,19,29,37,43,47,53,59",
16523,2,"2,3,13,17,31,41",2^2 * 3^5 * 13^1 * 17^1 * 31^1 * 41^1,0,"5,7,11,19,23,29,37,43,47,53,59",
16575,2,"2,3,5,7,13,17,37",2^6 * 3^1 * 5^2 * 7^1 * 13^1 * 17^1 * 37^1,0,"11,19,23,29,31,41,43,47,53,59",
16605,2,"2,3,5,19,23,41",2^1 * 3^4 * 5^1 * 19^2 * 23^1 * 41^1,0,"7,11,13,17,29,31,37,43,47,53,59",
16640,2,"2,3,5,13,43",2^8 * 3^2 * 5^1 * 13^1 * 43^2,0,"7,11,17,19,23,29,31,37,41,47,53,59",
16874,2,"2,3,5,11,13,59",2^1 * 3^3 * 5^4 * 11^1 * 13^1 * 59^1,0,"7,17,19,23,29,31,37,41,43,47,53",
16928,2,"2,3,11,19,23",2^5 * 3^4 * 11^1 * 19^1 * 23^2,0,"5,7,13,17,29,31,37,41,43,47,53,59",
17050,2,"2,5,11,17,31,59",2^1 * 5^2 * 11^1 * 17^2 * 31^1 * 59^1,0,"3,7,13,19,23,29,37,41,43,47,53",
17051,2,"2,3,7,17,29,59",2^2 * 3^1 * 7^2 * 17^2 * 29^1 * 59^1,0,"5,11,13,19,23,31,37,41,43,47,53",
17199,2,"2,3,5,7,13,43",2^4 * 3^3 * 5^2 * 7^2 * 13^1 * 43^1,0,"11,17,19,23,29,31,37,41,47,53,59",
17204,2,"2,3,5,11,17,23,31,37",2^2 * 3^1 * 5^1 * 11^1 * 17^1 * 23^1 * 31^1 * 37^1,0,"7,13,19,29,41,43,47,53,59",
17225,2,"2,3,5,11,13,29,53",2^1 * 3^3 * 5^2 * 11^1 * 13^1 * 29^1 * 53^1,0,"7,17,19,23,31,37,41,43,47,59",
17328,2,"2,3,13,19,31,43",2^4 * 3^1 * 13^1 * 19^2 * 31^1 * 43^1,0,"5,7,11,17,23,29,37,41,47,53,59",
17342,2,"2,3,13,23,29,41,47",2^1 * 3^2 * 13^1 * 23^1 * 29^1 * 41^1 * 47^1,0,"5,7,11,17,19,31,37,43,53,59",
17390,2,"2,3,5,11,17,31,37,47",2^1 * 3^1 * 5^1 * 11^1 * 17^1 * 31^1 * 37^1 * 47^1,0,"7,13,19,23,29,41,43,53,59",
17424,2,"2,3,5,11,17,41",2^4 * 3^2 * 5^2 * 11^2 * 17^1 * 41^1,0,"7,13,19,23,29,31,37,43,47,53,59",
17457,2,"2,3,7,11,23,29,43",2^1 * 3^1 * 7^1 * 11^1 * 23^2 * 29^1 * 43^1,0,"5,13,17,19,31,37,41,47,53,59",
17500,2,"2,5,7,11,37,43",2^2 * 5^4 * 7^1 * 11^1 * 37^1 * 43^1,0,"3,13,17,19,23,29,31,41,47,53,59",
17544,2,"2,3,5,11,17,29,43",2^3 * 3^1 * 5^1 * 11^2 * 17^1 * 29^1 * 43^1,0,"7,13,19,23,31,37,41,47,53,59",
17575,2,"2,5,13,19,37",2^3 * 5^2 * 13^3 * 19^1 * 37^1,0,"3,7,11,17,23,29,31,41,43,47,53,59",
17576,2,"2,3,7,13,31",2^3 * 3^4 * 7^1 * 13^3 * 31^1,0,"5,11,17,19,23,29,37,41,43,47,53,59",
17577,2,"2,3,7,11,17,31,47",2^1 * 3^4 * 7^1 * 11^1 * 17^1 * 31^1 * 47^1,0,"5,13,19,23,29,37,41,43,53,59",
17640,2,"2,3,5,7,13,23,59",2^3 * 3^2 * 5^1 * 7^2 * 13^1 * 23^1 * 59^1,0,"11,17,19,29,31,37,41,43,47,53",
17759,2,"2,3,5,7,37,43,59",2^5 * 3^1 * 5^1 * 7^1 * 37^1 * 43^1 * 59^1,0,"11,13,17,19,23,29,31,41,47,53",
17765,2,"2,3,5,7,11,17,19,47",2^1 * 3^3 * 5^1 * 7^1 * 11^1 * 17^1 * 19^1 * 47^1,0,"13,23,29,31,37,41,43,53,59",
17835,2,"2,3,5,7,13,29,41",2^2 * 3^1 * 5^1 * 7^3 * 13^1 * 29^1 * 41^1,0,"11,17,19,23,31,37,43,47,53,59",
17917,2,"2,17,19,23,31,41",2^1 * 17^2 * 19^1 * 23^1 * 31^1 * 41^1,0,"3,5,7,11,13,29,37,43,47,53,59",
18095,2,"2,3,5,7,11,13,29,47",2^4 * 3^1 * 5^1 * 7^1 * 11^1 * 13^1 * 29^1 * 47^1,0,"17,19,23,31,37,41,43,53,59",
18125,2,"2,3,5,19,29,53",2^1 * 3^2 * 5^4 * 19^1 * 29^1 * 53^1,0,"7,11,13,17,23,31,37,41,43,47,59",
18240,2,"2,3,5,17,19,29,37",2^6 * 3^1 * 5^1 * 17^1 * 19^1 * 29^1 * 37^1,0,"7,11,13,23,31,41,43,47,53,59",
18444,2,"2,3,5,7,17,29,31,53",2^2 * 3^1 * 5^1 * 7^1 * 17^1 * 29^1 * 31^1 * 53^1,0,"11,13,19,23,37,41,43,47,59",
18490,2,"2,5,11,41,43",2^1 * 5^1 * 11^1 * 41^2 * 43^2,0,"3,7,13,17,19,23,29,31,37,47,53,59",
18655,2,"2,5,7,11,13,41,53",2^5 * 5^1 * 7^1 * 11^1 * 13^1 * 41^1 * 53^1,0,"3,17,19,23,29,31,37,43,47,59",
18791,2,"2,3,19,23,29,43",2^3 * 3^4 * 19^1 * 23^1 * 29^1 * 43^1,0,"5,7,11,13,17,31,37,41,47,53,59",
18879,2,"2,3,5,7,29,31,59",2^6 * 3^1 * 5^1 * 7^1 * 29^1 * 31^1 * 59^1,0,"11,13,17,19,23,37,41,43,47,53",
18920,2,"2,3,5,7,11,17,43,53",2^3 * 3^1 * 5^1 * 7^1 * 11^1 * 17^1 * 43^1 * 53^1,0,"13,19,23,29,31,37,41,47,59",
18941,2,"2,3,7,11,13,31,41,47",2^1 * 3^1 * 7^1 * 11^1 * 13^1 * 31^1 * 41^1 * 47^1,0,"5,17,19,23,29,37,43,53,59",
19175,2,"2,3,5,13,17,47,59",2^3 * 3^1 * 5^2 * 13^1 * 17^1 * 47^1 * 59^1,0,"7,11,19,23,29,31,37,41,43,53",
19227,2,"2,3,11,13,17,19,23,29",2^2 * 3^1 * 11^1 * 13^1 * 17^1 * 19^1 * 23^1 * 29^1,0,"5,7,31,37,41,43,47,53,59",
19239,2,"2,3,5,11,13,37,53",2^3 * 3^1 * 5^1 * 11^2 * 13^1 * 37^1 * 53^1,0,"7,17,19,23,29,31,41,43,47,59",
19250,2,"2,3,5,7,11,23,31",2^1 * 3^3 * 5^3 * 7^1 * 11^1 * 23^1 * 31^1,0,"13,17,19,29,37,41,43,47,53,59",
19343,2,"2,3,13,23,29,31",2^4 * 3^1 * 13^1 * 23^1 * 29^2 * 31^1,0,"5,7,11,17,19,37,41,43,47,53,59",
19499,2,"2,3,5,13,17,31,37",2^2 * 3^1 * 5^3 * 13^1 * 17^1 * 31^1 * 37^1,0,"7,11,19,23,29,41,43,47,53,59",
19550,2,"2,3,5,7,17,19,23",2^1 * 3^1 * 5^2 * 7^3 * 17^1 * 19^1 * 23^1,0,"11,13,29,31,37,41,43,47,53,59",
19551,2,"2,3,7,13,19,47",2^5 * 3^1 * 7^3 * 13^1 * 19^1 * 47^1,0,"5,11,17,23,29,31,37,41,43,53,59",
19646,2,"2,3,11,19,37,47,59",2^1 * 3^2 * 11^1 * 19^1 * 37^1 * 47^1 * 59^1,0,"5,7,13,17,23,29,31,41,43,53",
19683,2,"2,3,7,19,37",2^2 * 3^9 * 7^1 * 19^1 * 37^1,0,"5,11,13,17,23,29,31,41,43,47,53,59",
19720,2,"2,5,13,17,29,37,41",2^3 * 5^1 * 13^1 * 17^1 * 29^1 * 37^1 * 41^1,0,"3,7,11,19,23,31,43,47,53,59",
19844,2,"2,3,5,7,11,41",2^2 * 3^4 * 5^1 * 7^2 * 11^2 * 41^1,0,"13,17,19,23,29,31,37,43,47,53,59",
19941,2,"2,3,13,17,23,59",2^1 * 3^1 * 13^2 * 17^2 * 23^1 * 59^1,0,"5,7,11,19,29,31,37,41,43,47,53",
19942,2,"2,7,11,13,37,59",2^1 * 7^2 * 11^1 * 13^2 * 37^1 * 59^1,0,"3,5,17,19,23,29,31,41,43,47,53",
19964,2,"2,3,5,7,11,23,31",2^2 * 3^1 * 5^1 * 7^1 * 11^3 * 23^1 * 31^1,0,"13,17,19,29,37,41,43,47,53,59",
19980,2,"2,3,5,13,29,37,53",2^2 * 3^3 * 5^1 * 13^1 * 29^1 * 37^1 * 53^1,0,"7,11,17,19,23,31,41,43,47,59",
20124,2,"2,3,5,7,13,23,43",2^2 * 3^2 * 5^3 * 7^1 * 13^1 * 23^1 * 43^1,0,"11,17,19,29,31,37,41,47,53,59",
20295,2,"2,3,5,11,41,43,59",2^3 * 3^2 * 5^1 * 11^1 * 41^1 * 43^1 * 59^1,0,"7,13,17,19,23,29,31,37,47,53",
20349,2,"2,3,5,7,11,17,19,37",2^1 * 3^2 * 5^2 * 7^1 * 11^1 * 17^1 * 19^1 * 37^1,0,"13,23,29,31,41,43,47,53,59",
20424,2,"2,3,5,19,23,37,43",2^3 * 3^1 * 5^2 * 19^1 * 23^1 * 37^1 * 43^1,0,"7,11,13,17,29,31,41,47,53,59",
20735,2,"2,3,5,11,13,29",2^8 * 3^4 * 5^1 * 11^1 * 13^1 * 29^1,0,"7,17,19,23,31,37,41,43,47,53,59",
20768,2,"2,3,7,11,23,43,59",2^5 * 3^1 * 7^1 * 11^1 * 23^1 * 43^1 * 59^1,0,"5,13,17,19,29,31,37,41,47,53",
21141,2,"2,3,11,29,31",2^1 * 3^6 * 11^1 * 29^1 * 31^2,0,"5,7,13,17,19,23,37,41,43,47,53,59",
21199,2,"2,5,17,29,43,53",2^4 * 5^2 * 17^1 * 29^1 * 43^1 * 53^1,0,"3,7,11,13,19,23,31,37,41,47,59",
21384,2,"2,3,5,7,11,13,47",2^3 * 3^5 * 5^1 * 7^1 * 11^1 * 13^1 * 47^1,0,"17,19,23,29,31,37,41,43,53,59",
21385,2,"2,5,7,13,17,37,47",2^1 * 5^1 * 7^1 * 13^1 * 17^2 * 37^1 * 47^1,0,"3,11,19,23,29,31,41,43,53,59",
21504,2,"2,3,5,7,11,17,23",2^10 * 3^1 * 5^1 * 7^1 * 11^1 * 17^1 * 23^1,0,"13,19,29,31,37,41,43,47,53,59",
21735,2,"2,3,5,7,11,13,19,23",2^3 * 3^3 * 5^1 * 7^1 * 11^1 * 13^1 * 19^1 * 23^1,0,"17,29,31,37,41,43,47,53,59",
21888,2,"2,3,7,19,53,59",2^7 * 3^2 * 7^1 * 19^1 * 53^1 * 59^1,0,"5,11,13,17,23,29,31,37,41,43,47",
