m,r,Nr_prime_support,Nr_factorization,pi_complete_order_omega,missing_from_target_support,extra_primes
1188,3,"2,3,5,7,11,17,29,41",2^3 * 3^3 * 5^1 * 7^1 * 11^1 * 17^1 * 29^1 * 41^1,0,"13,19,23,31,37,43,47,53,59",
1274,3,"2,3,5,7,11,13,17,29",2^3 * 3^1 * 5^2 * 7^2 * 11^1 * 13^1 * 17^1 * 29^1,0,"19,23,31,37,41,43,47,53,59",
1330,3,"2,3,5,7,11,19,37",2^3 * 3^2 * 5^1 * 7^1 * 11^3 * 19^1 * 37^1,0,"13,17,23,29,31,41,43,47,53,59",
1331,3,"2,3,11,31,37,43",2^2 * 3^2 * 11^3 * 31^1 * 37^1 * 43^1,0,"5,7,13,17,19,23,29,41,47,53,59",
1332,3,"2,3,23,29,31,37,43",2^3 * 3^2 * 23^1 * 29^1 * 31^1 * 37^1 * 43^1,0,"5,7,11,13,17,19,41,47,53,59",
1363,3,"2,3,5,7,11,13,29,31,47",2^2 * 3^1 * 5^1 * 7^1 * 11^1 * 13^1 * 29^1 * 31^1 * 47^1,0,"17,19,23,37,41,43,53,59",
1375,3,"2,3,5,11,17,43",2^5 * 3^4 * 5^3 * 11^1 * 17^1 * 43^1,0,"7,13,19,23,29,31,37,41,47,53,59",
1376,3,"2,3,13,17,43,53",2^6 * 3^4 * 13^1 * 17^1 * 43^1 * 53^1,0,"5,7,11,19,23,29,31,37,41,47,59",
1443,3,"2,3,5,13,17,19,37",2^2 * 3^1 * 5^1 * 13^1 * 17^2 * 19^2 * 37^1,0,"7,11,23,29,31,41,43,47,53,59",
1456,3,"2,3,7,13,31,47",2^5 * 3^6 * 7^1 * 13^1 * 31^1 * 47^1,0,"5,11,17,19,23,29,37,41,43,53,59",
1517,3,"2,3,7,11,23,31,37,41",2^1 * 3^1 * 7^2 * 11^1 * 23^1 * 31^1 * 37^1 * 41^1,0,"5,13,17,19,29,43,47,53,59",
1518,3,"2,3,5,7,11,19,23,31",2^5 * 3^1 * 5^1 * 7^2 * 11^1 * 19^1 * 23^1 * 31^1,0,"13,17,29,37,41,43,47,53,59",
1519,3,"2,3,5,7,13,19,31",2^4 * 3^2 * 5^1 * 7^2 * 13^2 * 19^1 * 31^1,0,"11,17,23,29,37,41,43,47,53,59",
1598,3,"2,3,5,13,17,41,47",2^7 * 3^1 * 5^2 * 13^1 * 17^1 * 41^1 * 47^1,0,"7,11,19,23,29,31,37,43,53,59",
1664,3,"2,3,5,7,13,17,37",2^8 * 3^2 * 5^1 * 7^2 * 13^1 * 17^1 * 37^1,0,"11,19,23,29,31,41,43,47,53,59",
1680,3,"2,3,5,7,29,41",2^5 * 3^1 * 5^1 * 7^1 * 29^2 * 41^2,0,"11,13,17,19,23,31,37,43,47,53,59",
1681,3,"2,3,11,17,29,41",2^1 * 3^2 * 11^1 * 17^1 * 29^2 * 41^2,0,"5,7,13,19,23,31,37,43,47,53,59",
1700,3,"2,3,5,7,17,23,37",2^3 * 3^5 * 5^2 * 7^1 * 17^1 * 23^1 * 37^1,0,"11,13,19,29,31,41,43,47,53,59",
1748,3,"2,3,5,7,11,19,23,53",2^3 * 3^1 * 5^3 * 7^1 * 11^1 * 19^1 * 23^1 * 53^1,0,"13,17,29,31,37,41,43,47,59",
1804,3,"2,3,5,7,11,19,41,43",2^3 * 3^1 * 5^1 * 7^1 * 11^1 * 19^2 * 41^1 * 43^1,0,"13,17,23,29,31,37,47,53,59",
1848,3,"2,3,5,7,11,37,43",2^4 * 3^1 * 5^2 * 7^1 * 11^1 * 37^1 * 43^2,0,"13,17,19,23,29,31,41,47,53,59",
1885,3,"2,3,5,13,17,23,29,37,41",2^1 * 3^1 * 5^1 * 13^1 * 17^1 * 23^1 * 29^1 * 37^1 * 41^1,0,"7,11,19,31,43,47,53,59",
1886,3,"2,3,17,23,37,41,59",2^6 * 3^1 * 17^1 * 23^1 * 37^1 * 41^1 * 59^1,0,"5,7,11,13,19,29,31,43,47,53",
2000,3,"2,3,5,7,11,13,23,29",2^5 * 3^1 * 5^3 * 7^1 * 11^1 * 13^1 * 23^1 * 29^1,0,"17,19,31,37,41,43,47,53,59",
2014,3,"2,3,5,7,13,19,31,53",2^6 * 3^2 * 5^1 * 7^1 * 13^1 * 19^1 * 31^1 * 53^1,0,"11,17,23,29,37,41,43,47,59",
2023,3,"2,3,5,7,11,17,23",2^3 * 3^4 * 5^2 * 7^1 * 11^1 * 17^2 * 23^1,0,"13,19,29,31,37,41,43,47,53,59",
2106,3,"2,3,7,13,17,31,43",2^3 * 3^4 * 7^2 * 13^1 * 17^1 * 31^1 * 43^1,0,"5,11,19,23,29,37,41,47,53,59",
2107,3,"2,3,7,17,19,31,37,43",2^2 * 3^1 * 7^2 * 17^1 * 19^1 * 31^1 * 37^1 * 43^1,0,"5,11,13,23,29,41,47,53,59",
2183,3,"2,3,5,7,13,19,23,37,59",2^3 * 3^1 * 5^1 * 7^1 * 13^1 * 19^1 * 23^1 * 37^1 * 59^1,0,"11,17,29,31,41,43,47,53",
2208,3,"2,3,5,13,17,23,47",2^6 * 3^1 * 5^1 * 13^1 * 17^1 * 23^1 * 47^2,0,"7,11,19,29,31,37,41,43,53,59",
2254,3,"2,3,5,7,11,23,41,47",2^5 * 3^1 * 5^1 * 7^2 * 11^1 * 23^1 * 41^1 * 47^1,0,"13,17,19,29,31,37,43,53,59",
2294,3,"2,3,5,7,17,31,37,41",2^4 * 3^3 * 5^1 * 7^1 * 17^1 * 31^1 * 37^1 * 41^1,0,"11,13,19,23,29,43,47,53,59",
2299,3,"2,3,5,11,13,19,23,59",2^2 * 3^1 * 5^2 * 11^2 * 13^1 * 19^1 * 23^1 * 59^1,0,"7,17,29,31,37,41,43,47,53",
2418,3,"2,3,5,11,13,31,41,59",2^3 * 3^1 * 5^1 * 11^2 * 13^1 * 31^1 * 41^1 * 59^1,0,"7,17,19,23,29,37,43,47,53",
2430,3,"2,3,5,11,13,17,19",2^8 * 3^5 * 5^1 * 11^1 * 13^1 * 17^1 * 19^1,0,"7,23,29,31,37,41,43,47,53,59",
2583,3,"2,3,5,7,11,17,19,41,47",2^3 * 3^2 * 5^1 * 7^1 * 11^1 * 17^1 * 19^1 * 41^1 * 47^1,0,"13,23,29,31,37,43,53,59",
2664,3,"2,3,5,13,31,37,41,43",2^4 * 3^2 * 5^1 * 13^1 * 31^1 * 37^1 * 41^1 * 43^1,0,"7,11,17,19,23,29,47,53,59",
2736,3,"2,3,7,17,19,23,37",2^5 * 3^2 * 7^1 * 17^1 * 19^1 * 23^1 * 37^2,0,"5,11,13,29,31,41,43,47,53,59",
2754,3,"2,3,5,13,17,19,29,53",2^3 * 3^4 * 5^1 * 13^1 * 17^1 * 19^1 * 29^1 * 53^1,0,"7,11,23,31,37,41,43,47,59",
2914,3,"2,3,5,11,31,47,53",2^3 * 3^6 * 5^1 * 11^1 * 31^1 * 47^1 * 53^1,0,"7,13,17,19,23,29,37,41,43,59",
2924,3,"2,3,5,7,11,13,17,19,43",2^3 * 3^2 * 5^2 * 7^1 * 11^1 * 13^1 * 17^1 * 19^1 * 43^1,0,"23,29,31,37,41,47,53,59",
3008,3,"2,3,5,7,17,43,47,59",2^7 * 3^1 * 5^1 * 7^1 * 17^1 * 43^1 * 47^1 * 59^1,0,"11,13,19,23,29,31,37,41,53",
3248,3,"2,3,5,7,13,19,29",2^5 * 3^2 * 5^3 * 7^1 * 13^1 * 19^2 * 29^1,0,"11,17,23,31,37,41,43,47,53,59",
3362,3,"2,3,19,29,41,59",2^3 * 3^1 * 19^1 * 29^2 * 41^2 * 59^1,0,"5,7,11,13,17,23,31,37,43,47,53",
3625,3,"2,3,5,7,13,29,31,37",2^1 * 3^2 * 5^3 * 7^2 * 13^1 * 29^1 * 31^1 * 37^1,0,"11,17,19,23,41,43,47,53,59",
3772,3,"2,3,7,11,17,23,37,41",2^3 * 3^1 * 7^3 * 11^1 * 17^1 * 23^1 * 37^1 * 41^1,0,"5,13,19,29,31,43,47,53,59",
4255,3,"2,3,5,7,11,19,23,37,43",2^5 * 3^2 * 5^1 * 7^1 * 11^1 * 19^1 * 23^1 * 37^1 * 43^1,0,"13,17,29,31,41,47,53,59",
4464,3,"2,3,5,7,11,19,29,31,47",2^5 * 3^2 * 5^1 * 7^1 * 11^1 * 19^1 * 29^1 * 31^1 * 47^1,0,"13,17,23,37,41,43,53,59",
4900,3,"2,3,5,7,13,19,29,43",2^3 * 3^1 * 5^2 * 7^2 * 13^2 * 19^1 * 29^1 * 43^1,0,"11,17,23,31,37,41,47,53,59",
4928,3,"2,3,5,7,11,17,29,31,53",2^7 * 3^1 * 5^1 * 7^1 * 11^1 * 17^1 * 29^1 * 31^1 * 53^1,0,"13,19,23,37,41,43,47,59",
4959,3,"2,3,5,11,19,29,31,41",2^5 * 3^2 * 5^1 * 11^2 * 19^1 * 29^1 * 31^1 * 41^1,0,"7,13,17,23,37,43,47,53,59",
5074,3,"2,3,5,7,29,43,47,59",2^3 * 3^3 * 5^2 * 7^1 * 29^1 * 43^1 * 47^1 * 59^1,0,"11,13,17,19,23,31,37,41,53",
5082,3,"2,3,7,11,13,17,23,31,41",2^3 * 3^1 * 7^1 * 11^2 * 13^1 * 17^1 * 23^1 * 31^1 * 41^1,0,"5,19,29,37,43,47,53,59",
5289,3,"2,3,5,11,13,23,37,41,43",2^1 * 3^1 * 5^1 * 11^1 * 13^1 * 23^2 * 37^1 * 41^1 * 43^1,0,"7,17,19,29,31,47,53,59",
5290,3,"2,3,5,7,11,13,23,37",2^3 * 3^3 * 5^1 * 7^2 * 11^1 * 13^1 * 23^2 * 37^1,0,"17,19,29,31,41,43,47,53,59",
5780,3,"2,3,5,7,17,41,47,59",2^3 * 3^1 * 5^1 * 7^2 * 17^2 * 41^1 * 47^1 * 59^1,0,"11,13,19,23,29,31,37,43,53",
5830,3,"2,3,5,7,11,17,53",2^4 * 3^6 * 5^1 * 7^3 * 11^1 * 17^1 * 53^1,0,"13,19,23,29,31,37,41,43,47,59",
6136,3,"2,3,11,13,17,19,31,59",2^4 * 3^2 * 11^1 * 13^1 * 17^1 * 19^2 * 31^1 * 59^1,0,"5,7,23,29,37,41,43,47,53",
6148,3,"2,3,5,11,13,29,41,43,53",2^3 * 3^1 * 5^2 * 11^1 * 13^1 * 29^1 * 41^1 * 43^1 * 53^1,0,"7,17,19,23,31,37,47,59",
6578,3,"2,3,5,7,11,13,17,23,43,47",2^3 * 3^2 * 5^1 * 7^1 * 11^1 * 13^1 * 17^1 * 23^1 * 43^1 * 47^1,0,"19,29,31,37,41,53,59",
6726,3,"2,3,7,19,29,31,59",2^4 * 3^1 * 7^1 * 19^1 * 29^2 * 31^2 * 59^1,0,"5,11,13,17,23,37,41,43,47,53",
6783,3,"2,3,5,7,17,19,23,53,59",2^7 * 3^1 * 5^1 * 7^1 * 17^1 * 19^1 * 23^1 * 53^1 * 59^1,0,"11,13,29,31,37,41,43,47",
6784,3,"2,3,5,13,23,29,53,59",2^8 * 3^2 * 5^1 * 13^1 * 23^1 * 29^1 * 53^1 * 59^1,0,"7,11,17,19,31,37,41,43,47",
7104,3,"2,3,5,7,11,17,19,29,37",2^7 * 3^1 * 5^1 * 7^2 * 11^1 * 17^1 * 19^1 * 29^1 * 37^1,0,"13,23,31,41,43,47,53,59",
7314,3,"2,3,5,7,11,19,23,31,53,59",2^3 * 3^1 * 5^1 * 7^1 * 11^1 * 19^1 * 23^1 * 31^1 * 53^1 * 59^1,0,"13,17,29,37,41,43,47",
7567,3,"2,3,7,11,23,29,43,47",2^4 * 3^2 * 7^1 * 11^1 * 23^1 * 29^2 * 43^1 * 47^1,0,"5,13,17,19,31,37,41,53,59",
8554,3,"2,3,5,7,13,23,29,31,47,59",2^3 * 3^1 * 5^1 * 7^1 * 13^1 * 23^1 * 29^1 * 31^1 * 47^1 * 59^1,0,"11,17,19,37,41,43,53",
9800,3,"2,3,5,7,11,13,29",2^4 * 3^4 * 5^2 * 7^2 * 11^2 * 13^2 * 29^1,0,"17,19,23,31,37,41,43,47,53,59",
10619,3,"2,3,5,7,13,19,37,41,43,59",2^2 * 3^2 * 5^1 * 7^1 * 13^1 * 19^1 * 37^1 * 41^1 * 43^1 * 59^1,0,"11,17,23,29,31,47,53",
10878,3,"2,3,5,7,11,17,23,37,43",2^8 * 3^1 * 5^1 * 7^2 * 11^1 * 17^1 * 23^1 * 37^1 * 43^1,0,"13,19,29,31,41,47,53,59",
10879,3,"2,3,5,11,13,17,23,31,43",2^7 * 3^3 * 5^1 * 11^1 * 13^1 * 17^1 * 23^1 * 31^1 * 43^1,0,"7,19,29,37,41,47,53,59",
11438,3,"2,3,5,7,11,13,19,31,41,43",2^5 * 3^2 * 5^1 * 7^1 * 11^1 * 13^1 * 19^1 * 31^1 * 41^1 * 43^1,0,"17,23,29,37,47,53,59",
11660,3,"2,3,5,7,11,13,17,23,53",2^3 * 3^1 * 5^1 * 7^3 * 11^1 * 13^2 * 17^1 * 23^1 * 53^1,0,"19,29,31,37,41,43,47,59",
13310,3,"2,3,5,11,13,17,29",2^11 * 3^3 * 5^1 * 11^3 * 13^1 * 17^1 * 29^1,0,"7,19,23,31,37,41,43,47,53,59",
13454,3,"2,3,5,7,13,23,29,31",2^5 * 3^2 * 5^1 * 7^1 * 13^1 * 23^1 * 29^2 * 31^2,0,"11,17,19,37,41,43,47,53,59",
13688,3,"2,3,5,13,29,37,59",2^4 * 3^4 * 5^1 * 13^2 * 29^1 * 37^2 * 59^1,0,"7,11,17,19,23,31,41,43,47,53",
16168,3,"2,3,5,7,11,19,23,37,43,47",2^4 * 3^1 * 5^1 * 7^2 * 11^1 * 19^1 * 23^1 * 37^1 * 43^1 * 47^1,0,"13,17,29,31,41,53,59",
17050,3,"2,3,5,7,11,17,29,31,59",2^3 * 3^1 * 5^2 * 7^2 * 11^1 * 17^2 * 29^1 * 31^1 * 59^1,0,"13,19,23,37,41,43,47,53",
17575,3,"2,3,5,7,13,19,31,37",2^3 * 3^4 * 5^2 * 7^1 * 13^3 * 19^1 * 31^1 * 37^1,0,"11,17,23,29,41,43,47,53,59",
17576,3,"2,3,7,11,13,17,31,47",2^4 * 3^4 * 7^1 * 11^1 * 13^3 * 17^1 * 31^1 * 47^1,0,"5,19,23,29,37,41,43,53,59",
19550,3,"2,3,5,7,13,17,19,23,47",2^6 * 3^1 * 5^2 * 7^3 * 13^1 * 17^1 * 19^1 * 23^1 * 47^1,0,"11,29,31,37,41,43,53,59",
19941,3,"2,3,7,11,13,17,23,37,59",2^1 * 3^1 * 7^2 * 11^1 * 13^2 * 17^2 * 23^1 * 37^1 * 59^1,0,"5,19,29,31,41,43,47,53",
21384,3,"2,3,5,7,11,13,17,37,47",2^4 * 3^5 * 5^1 * 7^1 * 11^1 * 13^1 * 17^2 * 37^1 * 47^1,0,"19,23,29,31,41,43,53,59",
23000,3,"2,3,5,7,11,17,23,31,41,53",2^4 * 3^1 * 5^3 * 7^1 * 11^1 * 17^1 * 23^1 * 31^1 * 41^1 * 53^1,0,"13,19,29,37,43,47,59",
23373,3,"2,3,5,7,11,13,17,29,31,53",2^1 * 3^2 * 5^3 * 7^2 * 11^1 * 13^1 * 17^1 * 29^1 * 31^1 * 53^1,0,"19,23,37,41,43,47,59",
27434,3,"2,3,5,11,19,29,31,43,59",2^3 * 3^1 * 5^1 * 11^1 * 19^3 * 29^1 * 31^1 * 43^1 * 59^1,0,"7,13,17,23,37,41,47,53",
27454,3,"2,3,5,7,11,13,17,19,37,53",2^7 * 3^1 * 5^1 * 7^1 * 11^1 * 13^1 * 17^2 * 19^1 * 37^1 * 53^1,0,"23,29,31,41,43,47,59",
29600,3,"2,3,5,11,13,19,23,37,41",2^6 * 3^2 * 5^2 * 11^1 * 13^1 * 19^2 * 23^1 * 37^1 * 41^1,0,"7,17,29,31,43,47,53,59",
31211,3,"2,3,7,13,17,23,59",2^2 * 3^3 * 7^4 * 13^1 * 17^2 * 23^2 * 59^1,0,"5,11,19,29,31,37,41,43,47,53",
32798,3,"2,3,5,13,23,29,31,41",2^6 * 3^1 * 5^2 * 13^1 * 23^2 * 29^2 * 31^1 * 41^1,0,"7,11,17,19,37,43,47,53,59",
36517,3,"2,3,7,13,19,31,37,47,53",2^1 * 3^1 * 7^1 * 13^1 * 19^1 * 31^2 * 37^1 * 47^1 * 53^2,0,"5,11,17,23,29,41,43,59",
37582,3,"2,3,7,13,19,23,29,43,59",2^5 * 3^4 * 7^2 * 13^1 * 19^1 * 23^1 * 29^1 * 43^1 * 59^1,0,"5,11,17,31,37,41,47,53",
46137,3,"2,3,7,13,17,23,29,37,43,59",2^1 * 3^1 * 7^1 * 13^3 * 17^1 * 23^1 * 29^1 * 37^1 * 43^1 * 59^1,0,"5,11,19,31,41,47,53",
55223,3,"2,3,5,7,13,23,47,59",2^3 * 3^2 * 5^2 * 7^4 * 13^1 * 23^1 * 47^2 * 59^1,0,"11,17,19,29,31,37,41,43,53",
62698,3,"2,3,5,7,11,13,19,23,29,47,53",2^3 * 3^1 * 5^2 * 7^1 * 11^1 * 13^2 * 19^1 * 23^1 * 29^1 * 47^1 * 53^1,0,"17,31,37,41,43,59",
63425,3,"2,3,5,7,11,13,17,31,41,43,59",2^1 * 3^1 * 5^2 * 7^1 * 11^1 * 13^1 * 17^1 * 31^2 * 41^1 * 43^1 * 59^1,0,"19,23,29,37,47,53",
134848,3,"2,3,5,7,11,13,23,29,31,41,43",2^7 * 3^1 * 5^2 * 7^2 * 11^1 * 13^1 * 23^1 * 29^1 * 31^1 * 41^1 * 43^1,0,"17,19,37,47,53,59",
192510,3,"2,3,5,11,23,31,37,43,47",2^13 * 3^3 * 5^1 * 11^2 * 23^1 * 31^1 * 37^1 * 43^1 * 47^1,0,"7,13,17,19,29,41,53,59",
212380,3,"2,3,5,7,13,17,19,23,31,37,41",2^3 * 3^5 * 5^1 * 7^1 * 13^1 * 17^1 * 19^1 * 23^1 * 31^2 * 37^1 * 41^1,0,"11,29,43,47,53,59",
247455,3,"2,3,5,7,11,13,19,23,29,37,47,53",2^5 * 3^4 * 5^1 * 7^1 * 11^1 * 13^1 * 19^1 * 23^1 * 29^1 * 37^1 * 47^1 * 53^1,0,"17,31,41,43,59",
248675,3,"2,3,5,7,11,13,17,23,29,37,47,53",2^2 * 3^1 * 5^2 * 7^3 * 11^1 * 13^1 * 17^1 * 23^1 * 29^1 * 37^1 * 47^1 * 53^1,0,"19,31,41,43,59",
956448,3,"2,3,5,11,13,29,37,41,43,47,59",2^6 * 3^6 * 5^2 * 11^1 * 13^1 * 29^1 * 37^1 * 41^1 * 43^1 * 47^1 * 59^1,0,"7,17,19,23,31,53",
1205644,3,"2,3,5,7,11,13,19,29,37,41,47,53",2^3 * 3^1 * 5^1 * 7^3 * 11^2 * 13^2 * 19^1 * 29^1 * 37^1 * 41^1 * 47^1 * 53^1,0,"17,23,31,43,59",
