m,r,Nr_prime_support,Nr_factorization,pi_complete_order_omega,missing_from_target_support,extra_primes
665,2,"2,3,5,7,19,37",2^1 * 3^2 * 5^1 * 7^1 * 19^1 * 37^1,0,"11,13,17,23,29,31,41,43,47",
666,2,"2,3,23,29,37",2^1 * 3^2 * 23^1 * 29^1 * 37^1,0,"5,7,11,13,17,19,31,41,43,47",
675,2,"2,3,5,13",2^2 * 3^3 * 5^2 * 13^2,0,"7,11,17,19,23,29,31,37,41,43,47",
696,2,"2,3,17,29,41",2^3 * 3^1 * 17^1 * 29^1 * 41^1,0,"5,7,11,13,19,23,31,37,43,47",
702,2,"2,3,13,19,37",2^1 * 3^3 * 13^1 * 19^1 * 37^1,0,"5,7,11,17,23,29,31,41,43,47",
703,2,"2,11,19,37",2^6 * 11^1 * 19^1 * 37^1,0,"3,5,7,13,17,23,29,31,41,43,47",
704,2,"2,3,5,11,47",2^6 * 3^1 * 5^1 * 11^1 * 47^1,0,"7,13,17,19,23,29,31,37,41,43",
713,2,"2,3,7,17,23,31",2^1 * 3^1 * 7^1 * 17^1 * 23^1 * 31^1,0,"5,11,13,19,29,37,41,43,47",
714,2,"2,3,5,7,11,13,17",2^1 * 3^1 * 5^1 * 7^1 * 11^1 * 13^1 * 17^1,0,"19,23,29,31,37,41,43,47",
725,2,"2,3,5,11,29",2^1 * 3^1 * 5^2 * 11^2 * 29^1,0,"7,13,17,19,23,31,37,41,43,47",
728,2,"2,3,7,13",2^3 * 3^6 * 7^1 * 13^1,0,"5,11,17,19,23,29,31,37,41,43,47",
735,2,"2,3,5,7,23",2^5 * 3^1 * 5^1 * 7^2 * 23^1,0,"11,13,17,19,29,31,37,41,43,47",
740,2,"2,3,5,13,19,37",2^2 * 3^1 * 5^1 * 13^1 * 19^1 * 37^1,0,"7,11,17,23,29,31,41,43,47",
759,2,"2,3,5,11,19,23",2^3 * 3^1 * 5^1 * 11^1 * 19^1 * 23^1,0,"7,13,17,29,31,37,41,43,47",
774,2,"2,3,5,31,43",2^1 * 3^2 * 5^2 * 31^1 * 43^1,0,"7,11,13,17,19,23,29,37,41,47",
779,2,"2,3,5,13,19,41",2^2 * 3^1 * 5^1 * 13^1 * 19^1 * 41^1,0,"7,11,17,23,29,31,37,43,47",
782,2,"2,3,17,23,29",2^1 * 3^3 * 17^1 * 23^1 * 29^1,0,"5,7,11,13,19,31,37,41,43,47",
783,2,"2,3,7,29",2^4 * 3^3 * 7^2 * 29^1,0,"5,11,13,17,19,23,31,37,41,43,47",
798,2,"2,3,7,17,19,47",2^1 * 3^1 * 7^1 * 17^1 * 19^1 * 47^1,0,"5,11,13,23,29,31,37,41,43",
799,2,"2,5,17,47",2^5 * 5^2 * 17^1 * 47^1,0,"3,7,11,13,19,23,29,31,37,41,43",
805,2,"2,5,7,13,23,31",2^1 * 5^1 * 7^1 * 13^1 * 23^1 * 31^1,0,"3,11,17,19,29,37,41,43,47",
816,2,"2,3,17,19,43",2^4 * 3^1 * 17^1 * 19^1 * 43^1,0,"5,7,11,13,23,29,31,37,41,47",
819,2,"2,3,5,7,13,41",2^2 * 3^2 * 5^1 * 7^1 * 13^1 * 41^1,0,"11,17,19,23,29,31,37,43,47",
832,2,"2,7,13,17",2^6 * 7^2 * 13^1 * 17^1,0,"3,5,11,19,23,29,31,37,41,43,47",
836,2,"2,3,11,19,31",2^2 * 3^3 * 11^1 * 19^1 * 31^1,0,"5,7,13,17,23,29,37,41,43,47",
840,2,"2,3,5,7,29",2^3 * 3^1 * 5^1 * 7^1 * 29^2,0,"11,13,17,19,23,31,37,41,43,47",
845,2,"2,3,5,13,47",2^1 * 3^2 * 5^1 * 13^2 * 47^1,0,"7,11,17,19,23,29,31,37,41,43",
846,2,"2,3,7,11,47",2^1 * 3^2 * 7^1 * 11^2 * 47^1,0,"5,13,17,19,23,29,31,37,41,43",
850,2,"2,5,17,23,37",2^1 * 5^2 * 17^1 * 23^1 * 37^1,0,"3,7,11,13,19,29,31,41,43,47",
860,2,"2,3,5,7,41,43",2^2 * 3^1 * 5^1 * 7^1 * 41^1 * 43^1,0,"11,13,17,19,23,29,31,37,47",
867,2,"2,3,7,17,31",2^2 * 3^1 * 7^1 * 17^2 * 31^1,0,"5,11,13,19,23,29,37,41,43,47",
874,2,"2,5,7,19,23",2^1 * 5^3 * 7^1 * 19^1 * 23^1,0,"3,11,13,17,29,31,37,41,43,47",
896,2,"2,3,7,13,23",2^7 * 3^1 * 7^1 * 13^1 * 23^1,0,"5,11,17,19,29,31,37,41,43,47",
899,2,"2,3,5,29,31",2^2 * 3^2 * 5^2 * 29^1 * 31^1,0,"7,11,13,17,19,23,37,41,43,47",
902,2,"2,3,7,11,41,43",2^1 * 3^1 * 7^1 * 11^1 * 41^1 * 43^1,0,"5,13,17,19,23,29,31,37,47",
924,2,"2,3,5,7,11,37",2^2 * 3^1 * 5^2 * 7^1 * 11^1 * 37^1,0,"13,17,19,23,29,31,41,43,47",
930,2,"2,3,5,7,19,31",2^1 * 3^1 * 5^1 * 7^2 * 19^1 * 31^1,0,"11,13,17,23,29,37,41,43,47",
935,2,"2,3,5,11,13,17",2^3 * 3^2 * 5^1 * 11^1 * 13^1 * 17^1,0,"7,19,23,29,31,37,41,43,47",
945,2,"2,3,5,7,11,43",2^1 * 3^3 * 5^1 * 7^1 * 11^1 * 43^1,0,"13,17,19,23,29,31,37,41,47",
960,2,"2,3,5,31",2^6 * 3^1 * 5^1 * 31^2,0,"7,11,13,17,19,23,29,37,41,43,47",
961,2,"2,13,31,37",2^1 * 13^1 * 31^2 * 37^1,0,"3,5,7,11,17,19,23,29,41,43,47",
968,2,"2,3,11,17,19",2^3 * 3^1 * 11^2 * 17^1 * 19^1,0,"5,7,13,23,29,31,37,41,43,47",
986,2,"2,3,7,17,29,47",2^1 * 3^1 * 7^1 * 17^1 * 29^1 * 47^1,0,"5,11,13,19,23,31,37,41,43",
987,2,"2,3,7,13,19,47",2^2 * 3^1 * 7^1 * 13^1 * 19^1 * 47^1,0,"5,11,17,23,29,31,37,41,43",
988,2,"2,13,19,23,43",2^2 * 13^1 * 19^1 * 23^1 * 43^1,0,"3,5,7,11,17,29,31,37,41,47",
989,2,"2,3,5,11,23,43",2^1 * 3^2 * 5^1 * 11^1 * 23^1 * 43^1,0,"7,13,17,19,29,31,37,41,47",
999,2,"2,3,5,37",2^3 * 3^3 * 5^3 * 37^1,0,"7,11,13,17,19,23,29,31,41,43,47",
1000,2,"2,5,7,11,13",2^3 * 5^3 * 7^1 * 11^1 * 13^1,0,"3,17,19,23,29,31,37,41,43,47",
1014,2,"2,3,5,7,13,29",2^1 * 3^1 * 5^1 * 7^1 * 13^2 * 29^1,0,"11,17,19,23,31,37,41,43,47",
1023,2,"2,3,11,31",2^10 * 3^1 * 11^1 * 31^1,0,"5,7,13,17,19,23,29,37,41,43,47",
1024,2,"2,5,41",2^10 * 5^2 * 41^1,0,"3,7,11,13,17,19,23,29,31,37,43,47",
1025,2,"2,3,5,19,41",2^1 * 3^3 * 5^2 * 19^1 * 41^1,0,"7,11,13,17,23,29,31,37,43,47",
1034,2,"2,3,5,11,23,47",2^1 * 3^2 * 5^1 * 11^1 * 23^1 * 47^1,0,"7,13,17,19,29,31,37,41,43",
1035,2,"2,3,5,7,23,37",2^2 * 3^2 * 5^1 * 7^1 * 23^1 * 37^1,0,"11,13,17,19,29,31,41,43,47",
1044,2,"2,3,5,11,19,29",2^2 * 3^2 * 5^1 * 11^1 * 19^1 * 29^1,0,"7,13,17,23,31,37,41,43,47",
1053,2,"2,3,13,17,31",2^1 * 3^4 * 13^1 * 17^1 * 31^1,0,"5,7,11,19,23,29,37,41,43,47",
1080,2,"2,3,5,23,47",2^3 * 3^3 * 5^1 * 23^1 * 47^1,0,"7,11,13,17,19,29,31,37,41,43",
1088,2,"2,3,11,17",2^6 * 3^2 * 11^2 * 17^1,0,"5,7,13,19,23,29,31,37,41,43,47",
1104,2,"2,3,5,13,17,23",2^4 * 3^1 * 5^1 * 13^1 * 17^1 * 23^1,0,"7,11,19,29,31,37,41,43,47",
1127,2,"2,3,7,23,47",2^3 * 3^1 * 7^2 * 23^1 * 47^1,0,"5,11,13,17,19,29,31,37,41,43",
1147,2,"2,7,31,37,41",2^2 * 7^1 * 31^1 * 37^1 * 41^1,0,"3,5,11,13,17,19,23,29,43,47",
1155,2,"2,3,5,7,11,17",2^2 * 3^1 * 5^1 * 7^1 * 11^1 * 17^2,0,"13,19,23,29,31,37,41,43,47",
1160,2,"2,3,5,29,43",2^3 * 3^3 * 5^1 * 29^1 * 43^1,0,"7,11,13,17,19,23,31,37,41,47",
1175,2,"2,3,5,7,47",2^3 * 3^1 * 5^2 * 7^2 * 47^1,0,"11,13,17,19,23,29,31,37,41,43",
1183,2,"2,7,13,37",2^5 * 7^1 * 13^2 * 37^1,0,"3,5,11,17,19,23,29,31,41,43,47",
1188,2,"2,3,11,29,41",2^2 * 3^3 * 11^1 * 29^1 * 41^1,0,"5,7,13,17,19,23,31,37,43,47",
1189,2,"2,5,7,17,29,41",2^1 * 5^1 * 7^1 * 17^1 * 29^1 * 41^1,0,"3,11,13,19,23,31,37,43,47",
1196,2,"2,3,7,13,19,23",2^2 * 3^2 * 7^1 * 13^1 * 19^1 * 23^1,0,"5,11,17,29,31,37,41,43,47",
1209,2,"2,3,5,11,13,31",2^1 * 3^1 * 5^1 * 11^2 * 13^1 * 31^1,0,"7,17,19,23,29,37,41,43,47",
1215,2,"2,3,5,19",2^6 * 3^5 * 5^1 * 19^1,0,"7,11,13,17,23,29,31,37,41,43,47",
1221,2,"2,3,11,13,37,47",2^1 * 3^1 * 11^1 * 13^1 * 37^1 * 47^1,0,"5,7,17,19,23,29,31,41,43",
1224,2,"2,3,5,7,17",2^3 * 3^2 * 5^2 * 7^2 * 17^1,0,"11,13,19,23,29,31,37,41,43,47",
1247,2,"2,3,13,29,43",2^5 * 3^1 * 13^1 * 29^1 * 43^1,0,"5,7,11,17,19,23,31,37,41,47",
1274,2,"2,3,5,7,13,17",2^1 * 3^1 * 5^2 * 7^2 * 13^1 * 17^1,0,"11,19,23,29,31,37,41,43,47",
1275,2,"2,3,5,11,17,29",2^2 * 3^1 * 5^2 * 11^1 * 17^1 * 29^1,0,"7,13,19,23,31,37,41,43,47",
1287,2,"2,3,7,11,13,23",2^3 * 3^2 * 7^1 * 11^1 * 13^1 * 23^1,0,"5,17,19,29,31,37,41,43,47",
1295,2,"2,3,5,7,37",2^4 * 3^4 * 5^1 * 7^1 * 37^1,0,"11,13,17,19,23,29,31,41,43,47",
1311,2,"2,3,19,23,41",2^5 * 3^1 * 19^1 * 23^1 * 41^1,0,"5,7,11,13,17,29,31,37,43,47",
1330,2,"2,5,7,11,19",2^1 * 5^1 * 7^1 * 11^3 * 19^1,0,"3,13,17,23,29,31,37,41,43,47",
1331,2,"2,3,11,37",2^2 * 3^2 * 11^3 * 37^1,0,"5,7,13,17,19,23,29,31,41,43,47",
1332,2,"2,3,31,37,43",2^2 * 3^2 * 31^1 * 37^1 * 43^1,0,"5,7,11,13,17,19,23,29,41,47",
1333,2,"2,23,29,31,43",2^1 * 23^1 * 29^1 * 31^1 * 43^1,0,"3,5,7,11,13,17,19,37,41,47",
1352,2,"2,3,11,13,41",2^3 * 3^1 * 11^1 * 13^2 * 41^1,0,"5,7,17,19,23,29,31,37,43,47",
1363,2,"2,11,29,31,47",2^2 * 11^1 * 29^1 * 31^1 * 47^1,0,"3,5,7,13,17,19,23,37,41,43",
1364,2,"2,3,5,7,11,13,31",2^2 * 3^1 * 5^1 * 7^1 * 11^1 * 13^1 * 31^1,0,"17,19,23,29,37,41,43,47",
1368,2,"2,3,19,37",2^3 * 3^2 * 19^1 * 37^2,0,"5,7,11,13,17,23,29,31,41,43,47",
1375,2,"2,5,11,43",2^5 * 5^3 * 11^1 * 43^1,0,"3,7,13,17,19,23,29,31,37,41,47",
1376,2,"2,3,17,43",2^5 * 3^4 * 17^1 * 43^1,0,"5,7,11,13,19,23,29,31,37,41,47",
1394,2,"2,3,5,17,31,41",2^1 * 3^2 * 5^1 * 17^1 * 31^1 * 41^1,0,"7,11,13,19,23,29,37,43,47",
1425,2,"2,3,5,19,23,31",2^1 * 3^1 * 5^2 * 19^1 * 23^1 * 31^1,0,"7,11,13,17,29,37,41,43,47",
1443,2,"2,3,13,19,37",2^2 * 3^1 * 13^1 * 19^2 * 37^1,0,"5,7,11,17,23,29,31,41,43,47",
1444,2,"2,5,17,19",2^2 * 5^1 * 17^2 * 19^2,0,"3,7,11,13,23,29,31,37,41,43,47",
1449,2,"2,3,5,7,23,29",2^1 * 3^2 * 5^2 * 7^1 * 23^1 * 29^1,0,"11,13,17,19,31,37,41,43,47",
1456,2,"2,7,13,31,47",2^4 * 7^1 * 13^1 * 31^1 * 47^1,0,"3,5,11,17,19,23,29,37,41,43",
1457,2,"2,3,31,47",2^1 * 3^6 * 31^1 * 47^1,0,"5,7,11,13,17,19,23,29,37,41,43",
1462,2,"2,7,11,17,19,43",2^1 * 7^1 * 11^1 * 17^1 * 19^1 * 43^1,0,"3,5,13,23,29,31,37,41,47",
1479,2,"2,3,5,17,29,37",2^3 * 3^1 * 5^1 * 17^1 * 29^1 * 37^1,0,"7,11,13,19,23,31,41,43,47",
1495,2,"2,5,11,13,17,23",2^3 * 5^1 * 11^1 * 13^1 * 17^1 * 23^1,0,"3,7,19,29,31,37,41,43,47",
1504,2,"2,5,7,43,47",2^5 * 5^1 * 7^1 * 43^1 * 47^1,0,"3,11,13,17,19,23,29,31,37,41",
1517,2,"2,3,11,23,37,41",2^1 * 3^1 * 11^1 * 23^1 * 37^1 * 41^1,0,"5,7,13,17,19,29,31,43,47",
1518,2,"2,3,7,11,23,31",2^1 * 3^1 * 7^2 * 11^1 * 23^1 * 31^1,0,"5,13,17,19,29,37,41,43,47",
1519,2,"2,5,7,19,31",2^4 * 5^1 * 7^2 * 19^1 * 31^1,0,"3,11,13,17,23,29,37,41,43,47",
1520,2,"2,3,5,13,19",2^4 * 3^2 * 5^1 * 13^2 * 19^1,0,"7,11,17,23,29,31,37,41,43,47",
1539,2,"2,3,5,7,11,19",2^2 * 3^4 * 5^1 * 7^1 * 11^1 * 19^1,0,"13,17,23,29,31,37,41,43,47",
1547,2,"2,3,7,13,17,43",2^2 * 3^2 * 7^1 * 13^1 * 17^1 * 43^1,0,"5,11,19,23,29,31,37,41,47",
1550,2,"2,3,5,11,31,47",2^1 * 3^1 * 5^2 * 11^1 * 31^1 * 47^1,0,"7,13,17,19,23,29,37,41,43",
1595,2,"2,3,5,7,11,19,29",2^2 * 3^1 * 5^1 * 7^1 * 11^1 * 19^1 * 29^1,0,"13,17,23,31,37,41,43,47",
1598,2,"2,3,13,17,41,47",2^1 * 3^1 * 13^1 * 17^1 * 41^1 * 47^1,0,"5,7,11,19,23,29,31,37,43",
1599,2,"2,3,5,13,41",2^6 * 3^1 * 5^2 * 13^1 * 41^1,0,"7,11,17,19,23,29,31,37,43,47",
1624,2,"2,5,7,13,29",2^3 * 5^3 * 7^1 * 13^1 * 29^1,0,"3,11,17,19,23,31,37,41,43,47",
1664,2,"2,3,5,13,37",2^7 * 3^2 * 5^1 * 13^1 * 37^1,0,"7,11,17,19,23,29,31,41,43,47",
1665,2,"2,3,5,7,17,37",2^1 * 3^2 * 5^1 * 7^2 * 17^1 * 37^1,0,"11,13,19,23,29,31,41,43,47",
1680,2,"2,3,5,7,41",2^4 * 3^1 * 5^1 * 7^1 * 41^2,0,"11,13,17,19,23,29,31,37,43,47",
1681,2,"2,29,41",2^1 * 29^2 * 41^2,0,"3,5,7,11,13,17,19,23,31,37,43,47",
1682,2,"2,3,11,17,29",2^1 * 3^2 * 11^1 * 17^1 * 29^2,0,"5,7,13,19,23,31,37,41,43,47",
1700,2,"2,3,5,7,17",2^2 * 3^5 * 5^2 * 7^1 * 17^1,0,"11,13,19,23,29,31,37,41,43,47",
1701,2,"2,3,7,23,37",2^1 * 3^5 * 7^1 * 23^1 * 37^1,0,"5,11,13,17,19,29,31,41,43,47",
1715,2,"2,3,5,7,11,13",2^2 * 3^1 * 5^1 * 7^3 * 11^1 * 13^1,0,"17,19,23,29,31,37,41,43,47",
1728,2,"2,3,7,13,19",2^6 * 3^3 * 7^1 * 13^1 * 19^1,0,"5,11,17,23,29,31,37,41,43,47",
1739,2,"2,3,5,29,37,47",2^2 * 3^1 * 5^1 * 29^1 * 37^1 * 47^1,0,"7,11,13,17,19,23,31,41,43",
1763,2,"2,3,7,41,43",2^2 * 3^2 * 7^2 * 41^1 * 43^1,0,"5,11,13,17,19,23,29,31,37,47",
1767,2,"2,3,13,17,19,31",2^3 * 3^1 * 13^1 * 17^1 * 19^1 * 31^1,0,"5,7,11,23,29,37,41,43,47",
1785,2,"2,3,5,7,17,19,47",2^1 * 3^1 * 5^1 * 7^1 * 17^1 * 19^1 * 47^1,0,"11,13,23,29,31,37,41,43",
1804,2,"2,5,11,19,41",2^2 * 5^1 * 11^1 * 19^2 * 41^1,0,"3,7,13,17,23,29,31,37,43,47",
1805,2,"2,3,5,7,19,43",2^1 * 3^1 * 5^1 * 7^1 * 19^2 * 43^1,0,"11,13,17,23,29,31,37,41,47",
1848,2,"2,3,7,11,43",2^3 * 3^1 * 7^1 * 11^1 * 43^2,0,"5,13,17,19,23,29,31,37,41,47",
1849,2,"2,5,37,43",2^1 * 5^2 * 37^1 * 43^2,0,"3,7,11,13,17,19,23,29,31,41,47",
1859,2,"2,3,5,11,13,31",2^2 * 3^1 * 5^1 * 11^1 * 13^2 * 31^1,0,"7,17,19,23,29,37,41,43,47",
1862,2,"2,3,7,19,23",2^1 * 3^4 * 7^2 * 19^1 * 23^1,0,"5,11,13,17,29,31,37,41,43,47",
1880,2,"2,3,5,11,19,47",2^3 * 3^2 * 5^1 * 11^1 * 19^1 * 47^1,0,"7,13,17,23,29,31,37,41,43",
1885,2,"2,5,13,23,29,41",2^1 * 5^1 * 13^1 * 23^1 * 29^1 * 41^1,0,"3,7,11,17,19,31,37,43,47",
1886,2,"2,3,17,23,37,41",2^1 * 3^1 * 17^1 * 23^1 * 37^1 * 41^1,0,"5,7,11,13,19,29,31,43,47",
1924,2,"2,5,7,11,13,37",2^2 * 5^2 * 7^1 * 11^1 * 13^1 * 37^1,0,"3,17,19,23,29,31,41,43,47",
1935,2,"2,3,5,11,43",2^4 * 3^2 * 5^1 * 11^2 * 43^1,0,"7,13,17,19,23,29,31,37,41,47",
2000,2,"2,3,5,23,29",2^4 * 3^1 * 5^3 * 23^1 * 29^1,0,"7,11,13,17,19,31,37,41,43,47",
2001,2,"2,3,7,11,13,23,29",2^1 * 3^1 * 7^1 * 11^1 * 13^1 * 23^1 * 29^1,0,"5,17,19,31,37,41,43,47",
2015,2,"2,3,5,7,13,31",2^5 * 3^2 * 5^1 * 7^1 * 13^1 * 31^1,0,"11,17,19,23,29,37,41,43,47",
2023,2,"2,7,11,17,23",2^3 * 7^1 * 11^1 * 17^2 * 23^1,0,"3,5,13,19,29,31,37,41,43,47",
2024,2,"2,3,5,11,23",2^3 * 3^4 * 5^2 * 11^1 * 23^1,0,"7,13,17,19,29,31,37,41,43,47",
2057,2,"2,3,7,11,17",2^1 * 3^1 * 7^3 * 11^2 * 17^1,0,"5,13,19,23,29,31,37,41,43,47",
2079,2,"2,3,5,7,11,13",2^5 * 3^3 * 5^1 * 7^1 * 11^1 * 13^1,0,"17,19,23,29,31,37,41,43,47",
2090,2,"2,3,5,11,17,19,41",2^1 * 3^1 * 5^1 * 11^1 * 17^1 * 19^1 * 41^1,0,"7,13,23,29,31,37,43,47",
2106,2,"2,3,7,13,43",2^1 * 3^4 * 7^2 * 13^1 * 43^1,0,"5,11,17,19,23,29,31,37,41,47",
2107,2,"2,7,17,31,43",2^2 * 7^2 * 17^1 * 31^1 * 43^1,0,"3,5,11,13,19,23,29,37,41,47",
2108,2,"2,3,17,19,31,37",2^2 * 3^1 * 17^1 * 19^1 * 31^1 * 37^1,0,"5,7,11,13,23,29,41,43,47",
2115,2,"2,3,5,23,47",2^2 * 3^2 * 5^1 * 23^2 * 47^1,0,"7,11,13,17,19,29,31,37,41,43",
2145,2,"2,3,5,11,13,29,37",2^1 * 3^1 * 5^1 * 11^1 * 13^1 * 29^1 * 37^1,0,"7,17,19,23,31,41,43,47",
2175,2,"2,3,5,17,29",2^7 * 3^1 * 5^2 * 17^1 * 29^1,0,"7,11,13,19,23,31,37,41,43,47",
2184,2,"2,3,5,7,13,19,23",2^3 * 3^1 * 5^1 * 7^1 * 13^1 * 19^1 * 23^1,0,"11,17,29,31,37,41,43,47",
2204,2,"2,3,5,7,19,29",2^2 * 3^2 * 5^1 * 7^2 * 19^1 * 29^1,0,"11,13,17,23,31,37,41,43,47",
2208,2,"2,3,23,47",2^5 * 3^1 * 23^1 * 47^2,0,"5,7,11,13,17,19,29,31,37,41,43",
2209,2,"2,5,13,17,47",2^1 * 5^1 * 13^1 * 17^1 * 47^2,0,"3,7,11,19,23,29,31,37,41,43",
2232,2,"2,3,7,11,29,31",2^3 * 3^2 * 7^1 * 11^1 * 29^1 * 31^1,0,"5,13,17,19,23,37,41,43,47",
2254,2,"2,5,7,11,23,41",2^1 * 5^1 * 7^2 * 11^1 * 23^1 * 41^1,0,"3,13,17,19,29,31,37,43,47",
2255,2,"2,3,5,11,41,47",2^4 * 3^1 * 5^1 * 11^1 * 41^1 * 47^1,0,"7,13,17,19,23,29,31,37,43",
2261,2,"2,3,7,13,17,19,29",2^1 * 3^1 * 7^1 * 13^1 * 17^1 * 19^1 * 29^1,0,"5,11,23,31,37,41,43,47",
2294,2,"2,3,5,17,31,37",2^1 * 3^3 * 5^1 * 17^1 * 31^1 * 37^1,0,"7,11,13,19,23,29,41,43,47",
2295,2,"2,3,5,7,17,41",2^3 * 3^3 * 5^1 * 7^1 * 17^1 * 41^1,0,"11,13,19,23,29,31,37,43,47",
2299,2,"2,5,11,19,23",2^2 * 5^2 * 11^2 * 19^1 * 23^1,0,"3,7,13,17,29,31,37,41,43,47",
2303,2,"2,3,7,47",2^8 * 3^2 * 7^2 * 47^1,0,"5,11,13,17,19,23,29,31,37,41,43",
2349,2,"2,3,5,29,47",2^1 * 3^4 * 5^2 * 29^1 * 47^1,0,"7,11,13,17,19,23,31,37,41,43",
2365,2,"2,5,7,11,13,43",2^1 * 5^1 * 7^1 * 11^1 * 13^2 * 43^1,0,"3,17,19,23,29,31,37,41,47",
2375,2,"2,3,5,11,19",2^3 * 3^3 * 5^3 * 11^1 * 19^1,0,"7,13,17,23,29,31,37,41,43,47",
2400,2,"2,3,5,7",2^5 * 3^1 * 5^2 * 7^4,0,"11,13,17,19,23,29,31,37,41,43,47",
2430,2,"2,3,5,11,13,17",2^1 * 3^5 * 5^1 * 11^1 * 13^1 * 17^1,0,"7,19,23,29,31,37,41,43,47",
2431,2,"2,11,13,17,19",2^7 * 11^1 * 13^1 * 17^1 * 19^1,0,"3,5,7,23,29,31,37,41,43,47",
2450,2,"2,3,5,7,19,43",2^1 * 3^1 * 5^2 * 7^2 * 19^1 * 43^1,0,"11,13,17,23,29,31,37,41,47",
2464,2,"2,5,7,11,17,29",2^5 * 5^1 * 7^1 * 11^1 * 17^1 * 29^1,0,"3,13,19,23,31,37,41,43,47",
2499,2,"2,3,5,7,17",2^2 * 3^1 * 5^4 * 7^2 * 17^1,0,"11,13,19,23,29,31,37,41,43,47",
2541,2,"2,3,7,11,31,41",2^1 * 3^1 * 7^1 * 11^2 * 31^1 * 41^1,0,"5,13,17,19,23,29,37,43,47",
2552,2,"2,3,11,23,29,37",2^3 * 3^1 * 11^1 * 23^1 * 29^1 * 37^1,0,"5,7,13,17,19,31,41,43,47",
2583,2,"2,3,7,17,19,41",2^3 * 3^2 * 7^1 * 17^1 * 19^1 * 41^1,0,"5,11,13,23,29,31,37,43,47",
2584,2,"2,5,11,17,19,47",2^3 * 5^1 * 11^1 * 17^1 * 19^1 * 47^1,0,"3,7,13,23,29,31,37,41,43",
2600,2,"2,3,5,13,17",2^3 * 3^2 * 5^2 * 13^1 * 17^2,0,"7,11,19,23,29,31,37,41,43,47",
2624,2,"2,3,5,7,41",2^6 * 3^1 * 5^3 * 7^1 * 41^1,0,"11,13,17,19,23,29,31,37,43,47",
2639,2,"2,3,5,7,11,13,29",2^4 * 3^1 * 5^1 * 7^1 * 11^1 * 13^1 * 29^1,0,"17,19,23,31,37,41,43,47",
2645,2,"2,3,5,7,23",2^1 * 3^3 * 5^1 * 7^2 * 23^2,0,"11,13,17,19,29,31,37,41,43,47",
2664,2,"2,3,5,13,37,41",2^3 * 3^2 * 5^1 * 13^1 * 37^1 * 41^1,0,"7,11,17,19,23,29,31,43,47",
2665,2,"2,5,13,31,41,43",2^1 * 5^1 * 13^1 * 31^1 * 41^1 * 43^1,0,"3,7,11,17,19,23,29,37,47",
2736,2,"2,3,7,17,19,23",2^4 * 3^2 * 7^1 * 17^1 * 19^1 * 23^1,0,"5,11,13,29,31,37,41,43,47",
2737,2,"2,7,17,23,37",2^1 * 7^1 * 17^1 * 23^1 * 37^2,0,"3,5,11,13,19,29,31,41,43,47",
2754,2,"2,3,5,17,19,29",2^1 * 3^4 * 5^1 * 17^1 * 19^1 * 29^1,0,"7,11,13,23,31,37,41,43,47",
2783,2,"2,3,11,23,29",2^5 * 3^1 * 11^2 * 23^1 * 29^1,0,"5,7,13,17,19,31,37,41,43,47",
2820,2,"2,3,5,7,13,31,47",2^2 * 3^1 * 5^1 * 7^1 * 13^1 * 31^1 * 47^1,0,"11,17,19,23,29,37,41,43",
2849,2,"2,3,5,7,11,19,37",2^1 * 3^1 * 5^2 * 7^1 * 11^1 * 19^1 * 37^1,0,"13,17,23,29,31,41,43,47",
2870,2,"2,3,5,7,11,29,41",2^1 * 3^2 * 5^1 * 7^1 * 11^1 * 29^1 * 41^1,0,"13,17,19,23,31,37,43,47",
2924,2,"2,3,5,13,17,43",2^2 * 3^2 * 5^2 * 13^1 * 17^1 * 43^1,0,"7,11,19,23,29,31,37,41,47",
2925,2,"2,3,5,7,11,13,19",2^1 * 3^2 * 5^2 * 7^1 * 11^1 * 13^1 * 19^1,0,"17,23,29,31,37,41,43,47",
2944,2,"2,5,19,23,31",2^7 * 5^1 * 19^1 * 23^1 * 31^1,0,"3,7,11,13,17,29,37,41,43,47",
2960,2,"2,3,5,7,37,47",2^4 * 3^2 * 5^1 * 7^1 * 37^1 * 47^1,0,"11,13,17,19,23,29,31,41,43",
2975,2,"2,3,5,7,17,31",2^5 * 3^1 * 5^2 * 7^1 * 17^1 * 31^1,0,"11,13,19,23,29,37,41,43,47",
3024,2,"2,3,5,7,11",2^4 * 3^3 * 5^2 * 7^1 * 11^2,0,"13,17,19,23,29,31,37,41,43,47",
3059,2,"2,3,5,7,17,19,23",2^2 * 3^2 * 5^1 * 7^1 * 17^1 * 19^1 * 23^1,0,"11,13,29,31,37,41,43,47",
3135,2,"2,3,5,7,11,19",2^6 * 3^1 * 5^1 * 7^2 * 11^1 * 19^1,0,"13,17,23,29,31,37,41,43,47",
3145,2,"2,5,11,13,17,37",2^1 * 5^1 * 11^2 * 13^1 * 17^1 * 37^1,0,"3,7,19,23,29,31,41,43,47",
3219,2,"2,3,5,7,23,29,37",2^2 * 3^1 * 5^1 * 7^1 * 23^1 * 29^1 * 37^1,0,"11,13,17,19,31,41,43,47",
3224,2,"2,3,5,13,31,43",2^3 * 3^1 * 5^2 * 13^1 * 31^1 * 43^1,0,"7,11,17,19,23,29,37,41,47",
3248,2,"2,3,7,19,29",2^4 * 3^2 * 7^1 * 19^2 * 29^1,0,"5,11,13,17,23,31,37,41,43,47",
