m,r,Nr_prime_support,Nr_factorization,pi_complete_order_omega,missing_from_target_support,extra_primes
1885,3,"2,3,5,13,17,23,29,37,41",2^1 * 3^1 * 5^1 * 13^1 * 17^1 * 23^1 * 29^1 * 37^1 * 41^1,0,"7,11,19,31,43,47,53",
2000,3,"2,3,5,7,11,13,23,29",2^5 * 3^1 * 5^3 * 7^1 * 11^1 * 13^1 * 23^1 * 29^1,0,"17,19,31,37,41,43,47,53",
2014,3,"2,3,5,7,13,19,31,53",2^6 * 3^2 * 5^1 * 7^1 * 13^1 * 19^1 * 31^1 * 53^1,0,"11,17,23,29,37,41,43,47",
2023,3,"2,3,5,7,11,17,23",2^3 * 3^4 * 5^2 * 7^1 * 11^1 * 17^2 * 23^1,0,"13,19,29,31,37,41,43,47,53",
2106,3,"2,3,7,13,17,31,43",2^3 * 3^4 * 7^2 * 13^1 * 17^1 * 31^1 * 43^1,0,"5,11,19,23,29,37,41,47,53",
2107,3,"2,3,7,17,19,31,37,43",2^2 * 3^1 * 7^2 * 17^1 * 19^1 * 31^1 * 37^1 * 43^1,0,"5,11,13,23,29,41,47,53",
2208,3,"2,3,5,13,17,23,47",2^6 * 3^1 * 5^1 * 13^1 * 17^1 * 23^1 * 47^2,0,"7,11,19,29,31,37,41,43,53",
2254,3,"2,3,5,7,11,23,41,47",2^5 * 3^1 * 5^1 * 7^2 * 11^1 * 23^1 * 41^1 * 47^1,0,"13,17,19,29,31,37,43,53",
2294,3,"2,3,5,7,17,31,37,41",2^4 * 3^3 * 5^1 * 7^1 * 17^1 * 31^1 * 37^1 * 41^1,0,"11,13,19,23,29,43,47,53",
2430,3,"2,3,5,11,13,17,19",2^8 * 3^5 * 5^1 * 11^1 * 13^1 * 17^1 * 19^1,0,"7,23,29,31,37,41,43,47,53",
2583,3,"2,3,5,7,11,17,19,41,47",2^3 * 3^2 * 5^1 * 7^1 * 11^1 * 17^1 * 19^1 * 41^1 * 47^1,0,"13,23,29,31,37,43,53",
2664,3,"2,3,5,13,31,37,41,43",2^4 * 3^2 * 5^1 * 13^1 * 31^1 * 37^1 * 41^1 * 43^1,0,"7,11,17,19,23,29,47,53",
2736,3,"2,3,7,17,19,23,37",2^5 * 3^2 * 7^1 * 17^1 * 19^1 * 23^1 * 37^2,0,"5,11,13,29,31,41,43,47,53",
2754,3,"2,3,5,13,17,19,29,53",2^3 * 3^4 * 5^1 * 13^1 * 17^1 * 19^1 * 29^1 * 53^1,0,"7,11,23,31,37,41,43,47",
2914,3,"2,3,5,11,31,47,53",2^3 * 3^6 * 5^1 * 11^1 * 31^1 * 47^1 * 53^1,0,"7,13,17,19,23,29,37,41,43",
2924,3,"2,3,5,7,11,13,17,19,43",2^3 * 3^2 * 5^2 * 7^1 * 11^1 * 13^1 * 17^1 * 19^1 * 43^1,0,"23,29,31,37,41,47,53",
3248,3,"2,3,5,7,13,19,29",2^5 * 3^2 * 5^3 * 7^1 * 13^1 * 19^2 * 29^1,0,"11,17,23,31,37,41,43,47,53",
3625,3,"2,3,5,7,13,29,31,37",2^1 * 3^2 * 5^3 * 7^2 * 13^1 * 29^1 * 31^1 * 37^1,0,"11,17,19,23,41,43,47,53",
3772,3,"2,3,7,11,17,23,37,41",2^3 * 3^1 * 7^3 * 11^1 * 17^1 * 23^1 * 37^1 * 41^1,0,"5,13,19,29,31,43,47,53",
4255,3,"2,3,5,7,11,19,23,37,43",2^5 * 3^2 * 5^1 * 7^1 * 11^1 * 19^1 * 23^1 * 37^1 * 43^1,0,"13,17,29,31,41,47,53",
4464,3,"2,3,5,7,11,19,29,31,47",2^5 * 3^2 * 5^1 * 7^1 * 11^1 * 19^1 * 29^1 * 31^1 * 47^1,0,"13,17,23,37,41,43,53",
4900,3,"2,3,5,7,13,19,29,43",2^3 * 3^1 * 5^2 * 7^2 * 13^2 * 19^1 * 29^1 * 43^1,0,"11,17,23,31,37,41,47,53",
4928,3,"2,3,5,7,11,17,29,31,53",2^7 * 3^1 * 5^1 * 7^1 * 11^1 * 17^1 * 29^1 * 31^1 * 53^1,0,"13,19,23,37,41,43,47",
4959,3,"2,3,5,11,19,29,31,41",2^5 * 3^2 * 5^1 * 11^2 * 19^1 * 29^1 * 31^1 * 41^1,0,"7,13,17,23,37,43,47,53",
5082,3,"2,3,7,11,13,17,23,31,41",2^3 * 3^1 * 7^1 * 11^2 * 13^1 * 17^1 * 23^1 * 31^1 * 41^1,0,"5,19,29,37,43,47,53",
5289,3,"2,3,5,11,13,23,37,41,43",2^1 * 3^1 * 5^1 * 11^1 * 13^1 * 23^2 * 37^1 * 41^1 * 43^1,0,"7,17,19,29,31,47,53",
5290,3,"2,3,5,7,11,13,23,37",2^3 * 3^3 * 5^1 * 7^2 * 11^1 * 13^1 * 23^2 * 37^1,0,"17,19,29,31,41,43,47,53",
5830,3,"2,3,5,7,11,17,53",2^4 * 3^6 * 5^1 * 7^3 * 11^1 * 17^1 * 53^1,0,"13,19,23,29,31,37,41,43,47",
6148,3,"2,3,5,11,13,29,41,43,53",2^3 * 3^1 * 5^2 * 11^1 * 13^1 * 29^1 * 41^1 * 43^1 * 53^1,0,"7,17,19,23,31,37,47",
6578,3,"2,3,5,7,11,13,17,23,43,47",2^3 * 3^2 * 5^1 * 7^1 * 11^1 * 13^1 * 17^1 * 23^1 * 43^1 * 47^1,0,"19,29,31,37,41,53",
7104,3,"2,3,5,7,11,17,19,29,37",2^7 * 3^1 * 5^1 * 7^2 * 11^1 * 17^1 * 19^1 * 29^1 * 37^1,0,"13,23,31,41,43,47,53",
7567,3,"2,3,7,11,23,29,43,47",2^4 * 3^2 * 7^1 * 11^1 * 23^1 * 29^2 * 43^1 * 47^1,0,"5,13,17,19,31,37,41,53",
9800,3,"2,3,5,7,11,13,29",2^4 * 3^4 * 5^2 * 7^2 * 11^2 * 13^2 * 29^1,0,"17,19,23,31,37,41,43,47,53",
10878,3,"2,3,5,7,11,17,23,37,43",2^8 * 3^1 * 5^1 * 7^2 * 11^1 * 17^1 * 23^1 * 37^1 * 43^1,0,"13,19,29,31,41,47,53",
10879,3,"2,3,5,11,13,17,23,31,43",2^7 * 3^3 * 5^1 * 11^1 * 13^1 * 17^1 * 23^1 * 31^1 * 43^1,0,"7,19,29,37,41,47,53",
11438,3,"2,3,5,7,11,13,19,31,41,43",2^5 * 3^2 * 5^1 * 7^1 * 11^1 * 13^1 * 19^1 * 31^1 * 41^1 * 43^1,0,"17,23,29,37,47,53",
11660,3,"2,3,5,7,11,13,17,23,53",2^3 * 3^1 * 5^1 * 7^3 * 11^1 * 13^2 * 17^1 * 23^1 * 53^1,0,"19,29,31,37,41,43,47",
13310,3,"2,3,5,11,13,17,29",2^11 * 3^3 * 5^1 * 11^3 * 13^1 * 17^1 * 29^1,0,"7,19,23,31,37,41,43,47,53",
13454,3,"2,3,5,7,13,23,29,31",2^5 * 3^2 * 5^1 * 7^1 * 13^1 * 23^1 * 29^2 * 31^2,0,"11,17,19,37,41,43,47,53",
16168,3,"2,3,5,7,11,19,23,37,43,47",2^4 * 3^1 * 5^1 * 7^2 * 11^1 * 19^1 * 23^1 * 37^1 * 43^1 * 47^1,0,"13,17,29,31,41,53",
17575,3,"2,3,5,7,13,19,31,37",2^3 * 3^4 * 5^2 * 7^1 * 13^3 * 19^1 * 31^1 * 37^1,0,"11,17,23,29,41,43,47,53",
17576,3,"2,3,7,11,13,17,31,47",2^4 * 3^4 * 7^1 * 11^1 * 13^3 * 17^1 * 31^1 * 47^1,0,"5,19,23,29,37,41,43,53",
19550,3,"2,3,5,7,13,17,19,23,47",2^6 * 3^1 * 5^2 * 7^3 * 13^1 * 17^1 * 19^1 * 23^1 * 47^1,0,"11,29,31,37,41,43,53",
21384,3,"2,3,5,7,11,13,17,37,47",2^4 * 3^5 * 5^1 * 7^1 * 11^1 * 13^1 * 17^2 * 37^1 * 47^1,0,"19,23,29,31,41,43,53",
23000,3,"2,3,5,7,11,17,23,31,41,53",2^4 * 3^1 * 5^3 * 7^1 * 11^1 * 17^1 * 23^1 * 31^1 * 41^1 * 53^1,0,"13,19,29,37,43,47",
23373,3,"2,3,5,7,11,13,17,29,31,53",2^1 * 3^2 * 5^3 * 7^2 * 11^1 * 13^1 * 17^1 * 29^1 * 31^1 * 53^1,0,"19,23,37,41,43,47",
27454,3,"2,3,5,7,11,13,17,19,37,53",2^7 * 3^1 * 5^1 * 7^1 * 11^1 * 13^1 * 17^2 * 19^1 * 37^1 * 53^1,0,"23,29,31,41,43,47",
29600,3,"2,3,5,11,13,19,23,37,41",2^6 * 3^2 * 5^2 * 11^1 * 13^1 * 19^2 * 23^1 * 37^1 * 41^1,0,"7,17,29,31,43,47,53",
32798,3,"2,3,5,13,23,29,31,41",2^6 * 3^1 * 5^2 * 13^1 * 23^2 * 29^2 * 31^1 * 41^1,0,"7,11,17,19,37,43,47,53",
36517,3,"2,3,7,13,19,31,37,47,53",2^1 * 3^1 * 7^1 * 13^1 * 19^1 * 31^2 * 37^1 * 47^1 * 53^2,0,"5,11,17,23,29,41,43",
62698,3,"2,3,5,7,11,13,19,23,29,47,53",2^3 * 3^1 * 5^2 * 7^1 * 11^1 * 13^2 * 19^1 * 23^1 * 29^1 * 47^1 * 53^1,0,"17,31,37,41,43",
134848,3,"2,3,5,7,11,13,23,29,31,41,43",2^7 * 3^1 * 5^2 * 7^2 * 11^1 * 13^1 * 23^1 * 29^1 * 31^1 * 41^1 * 43^1,0,"17,19,37,47,53",
192510,3,"2,3,5,11,23,31,37,43,47",2^13 * 3^3 * 5^1 * 11^2 * 23^1 * 31^1 * 37^1 * 43^1 * 47^1,0,"7,13,17,19,29,41,53",
212380,3,"2,3,5,7,13,17,19,23,31,37,41",2^3 * 3^5 * 5^1 * 7^1 * 13^1 * 17^1 * 19^1 * 23^1 * 31^2 * 37^1 * 41^1,0,"11,29,43,47,53",
247455,3,"2,3,5,7,11,13,19,23,29,37,47,53",2^5 * 3^4 * 5^1 * 7^1 * 11^1 * 13^1 * 19^1 * 23^1 * 29^1 * 37^1 * 47^1 * 53^1,0,"17,31,41,43",
248675,3,"2,3,5,7,11,13,17,23,29,37,47,53",2^2 * 3^1 * 5^2 * 7^3 * 11^1 * 13^1 * 17^1 * 23^1 * 29^1 * 37^1 * 47^1 * 53^1,0,"19,31,41,43",
1205644,3,"2,3,5,7,11,13,19,29,37,41,47,53",2^3 * 3^1 * 5^1 * 7^3 * 11^2 * 13^2 * 19^1 * 29^1 * 37^1 * 41^1 * 47^1 * 53^1,0,"17,23,31,43",
